,GridName,GridRows,GridColumns,NumOfAgents,NumOfObstacles,InstanceId,BranchingFactor,ObstacleDensity,AvgDistanceToGoal,MaxDistanceToGoal,MinDistanceToGoal,AvgStartDistances,AvgGoalDistances,PointsAtSPRatio,A*+OD+ID Success,A*+OD+ID Runtime,A*+OD+ID Solution Cost,A*+OD+ID Expanded,A*+OD+ID Generated,A*+OD+ID Max Group Size,A*+OD+ID Min Group Size,A*+OD+ID Max Group,A*+OD+ID Solution Depth,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Success,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Solution Cost,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Expanded (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Generated (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Closed List Hits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Partial Expansions (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Adoptions (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Pruning Successes (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Pruning Failures (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Nodes Expanded With Goal Cost (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Look Ahead Nodes Created (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Conflicts Bypassed With Adoption (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Cardinal Conflict Splits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Semi-Cardinal Conflict Splits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Non-Cardinal Conflict Splits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes MDDs Built (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Nodes Pushed Back (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Restarts (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Max Group Size (HL),EPEA*/SIC Expanded,EPEA*/SIC Generated,EPEA*/SIC Reopened,EPEA*/SIC BPMX boosts,EPEA*/SIC Closed List Hits,EPEA*/SIC Reopened With Old H,EPEA*/SIC H Updated From Other Area,EPEA*/SIC Max expansion delay,EPEA*/SIC Quick Insertions,EPEA*/SIC Quick Insertions Cancelled,EPEA*/SIC Expanded Full States,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Quick Insertions,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Quick Insertions Cancelled,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Max Group,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Solution Depth,Basic-CBS/(A*/SIC)+ID Success,Basic-CBS/(A*/SIC)+ID Runtime,Basic-CBS/(A*/SIC)+ID Solution Cost,Basic-CBS/(A*/SIC)+ID Expanded,Basic-CBS/(A*/SIC)+ID Generated,Basic-CBS/(A*/SIC)+ID Max Group Size,Basic-CBS/(A*/SIC)+ID Min Group Size,Basic-CBS/(A*/SIC)+ID Max Group,Basic-CBS/(A*/SIC)+ID Solution Depth,ICTS 3E +ID Success,ICTS 3E +ID Runtime,ICTS 3E +ID Solution Cost,ICTS 3E +ID Expanded,ICTS 3E +ID Generated,ICTS 3E +ID Max Group Size,ICTS 3E +ID Min Group Size,ICTS 3E +ID Max Group,ICTS 3E +ID Solution Depth,EPEA*+ID Success,EPEA*+ID Runtime,EPEA*+ID Solution Cost,EPEA*+ID Expanded,EPEA*+ID Generated,EPEA*+ID Max Group Size,EPEA*+ID Min Group Size,EPEA*+ID Max Group,EPEA*+ID Solution Depth,Unnamed: 85,Y,Y Success,Y Runtime,GridSize,Sparsity
66,den502d,251,211,40,25726,1,9.094947017729279e+27,0.4857537,124.55,268,11,105.7707,109.1488,0.06187572,0,300043.523,-2,53656,103357,3,1,3,0,0,300058.916200001,-2,75,135,0,0,0,0,0,39,0,0,14,43,3,0,0,0,2,1037958,762310,1293,0,4047803,0,0,388439,689840,28437,738657,51,2,2,1,1,71294.78739999981,4986,7173,18206,6,1,6,4,0,300006.628599999,-2,7104,18061,3,1,3,0,0,300011.7567,-2,45788,41189,3,1,3,0,,Basic-CBS/(A*/SIC)+ID Runtime,1,71294.78739999981,52961,0.0014686983660730677
67,ost003d,194,194,40,24422,1,9.094947017729279e+27,0.6489,130.275,372,7,149.6793,152.5854,0.05877351,0,300063.4835,-2,132466,318267,3,1,3,4,0,300012.51940000104,-2,112,155,10,1,0,0,0,33,0,0,20,11,23,0,0,0,3,1066993,941085,3643,0,3553492,0,0,87888,724644,94926,898476,47,3,3,2,0,300004.58709999896,-2,6589,15666,7,1,7,2,0,300003.040999999,-2,6544,15564,3,1,3,4,0,300006.4432,-2,79116,78578,3,1,3,4,,ICTS 3E +ID Runtime,0,300003.040999999,37636,0.003027092477675193
68,brc202d,481,530,40,211779,1,9.094947017729279e+27,0.830734,123.8,508,5,437.2634,441.222,0.01532185,1,6529.36449999921,4952,5089,13828,1,1,1,0,1,225.339999999851,4952,3,6,0,1,0,0,0,3,0,0,0,1,2,0,0,0,1,2551,3351,1,0,1383,0,0,536,2332,500,2551,3,1,1,0,1,5717.99869999848,4952,5089,13828,1,1,1,0,1,6166.999000001701,4952,5089,13828,1,1,1,0,1,5792.42400000058,4952,5089,13828,1,1,1,0,,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,225.339999999851,254930,0.0009269773585780167
69,den502d,251,211,40,25726,2,9.094947017729279e+27,0.4857537,110.85,304,11,93.53049,101.1402,0.06708710000000001,1,4354.255799999461,4434,4816,13451,1,1,1,0,1,258.287200000137,4434,7,13,0,2,0,0,0,7,0,0,0,2,5,0,0,0,1,2355,3989,4,0,450,0,0,150,2202,937,2355,6,2,1,0,1,5411.182999998329,4434,4816,13451,1,1,1,0,1,5478.92829999886,4434,4816,13451,1,1,1,0,1,4619.85030000098,4434,4816,13451,1,1,1,0,,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,258.287200000137,52961,0.0014686983660730677
70,ost003d,194,194,40,24422,2,9.094947017729279e+27,0.6489,110.325,351,11,139.0585,141.8646,0.05805612,1,49962.2760999985,4417,111553,204652,2,1,2,4,0,300022.489,-2,95,143,10,10,0,0,0,49,0,0,20,26,22,0,0,0,3,748007,736139,2113,0,4017394,0,0,212165,507967,70939,679403,51,18,3,2,0,300368.876800001,-2,5794,13676,10,1,10,2,1,9802.37029999867,4417,5459,13003,2,1,2,4,1,13310.8334999997,4417,76654,66748,2,1,2,4,,ICTS 3E +ID Runtime,1,9802.37029999867,37636,0.003027092477675193
71,brc202d,481,530,40,211779,2,9.094947017729279e+27,0.830734,135.25,309,30,400.7549,368.1817,0.01505511,1,3572.2423000000394,5412,9091,24605,2,1,2,2,1,910.2850999999789,5412,10,21,0,0,0,0,0,4,0,0,4,3,3,0,0,0,1,13145,11985,12,0,9507,0,0,2954,9845,1203,10671,6,3,1,2,1,6837.54450000077,5412,5536,15077,5,1,5,2,1,3922.40150000155,5412,5527,15052,2,1,2,2,1,3557.93319999985,5412,7772,16958,2,1,2,2,,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,910.2850999999789,254930,0.0009269773585780167
72,den502d,251,211,45,25726,0,2.8421709430404e+31,0.4857537,119.266666666667,264,26,83.51305,91.32464,0.07439437,1,3168.9955000001896,5368,6158,17968,2,1,2,1,1,1262.12099999934,5368,27,38,8,0,0,0,0,8,0,0,0,3,15,0,0,0,2,10307,11561,2,0,8333,0,0,2391,8522,1446,9274,8,4,2,1,0,300055.4077,-2,5472,15525,2,1,2,0,1,3389.59109999985,5368,5475,15528,2,1,2,1,1,3211.98870000057,5368,5816,15870,2,1,2,1,,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,1262.12099999934,52961,0.001652285661832201
73,ost003d,194,194,45,24422,0,2.8421709430404e+31,0.6489,110.555555555556,339,6,150.8696,167.4357,0.05901265,1,13570.287800001,4982,47672,95483,2,1,2,7,0,300018.041500002,-2,103,165,0,0,0,0,0,23,0,0,20,11,31,0,0,0,3,864554,720977,4102,0,5162949,0,0,79744,534227,63167,659944,59,5,3,1,0,300014.4976,-2,7758,17860,13,1,13,3,1,8879.56069999933,4982,6570,15455,2,1,2,7,1,13158.718699999199,4982,38738,36279,2,1,2,7,,ICTS 3E +ID Runtime,1,8879.56069999933,37636,0.0034054790373845923
74,brc202d,481,530,45,211779,0,2.8421709430404e+31,0.830734,149.311111111111,408,10,406.8831,376.5662,0.01918958,1,10252.8288000003,6721,22138,48944,2,1,2,2,1,1822.3513000011399,6721,12,24,0,1,0,0,0,5,0,0,6,3,3,0,0,0,1,30932,23857,14,0,25533,0,0,2779,20496,1907,22246,5,0,1,2,1,9520.91459999979,6721,7631,20173,2,1,2,2,1,9951.57980000228,6721,7633,20173,2,1,2,2,1,10030.0516999997,6721,17283,27521,2,1,2,2,,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,1822.3513000011399,254930,0.0010428495284002688
75,den502d,251,211,45,25726,1,2.8421709430404e+31,0.4857537,106.866666666667,245,18,107.4599,105.5807,0.06993826,1,208854.56430000102,4811,191662,344864,2,1,2,2,0,300009.094799999,-2,33,61,0,0,0,0,0,32,0,0,10,0,18,0,0,0,2,1601568,1094438,2473,0,5373541,0,0,298867,1017582,21470,1063756,17,11,2,0,1,10128.052700001701,4811,8234,20572,3,1,3,2,1,11882.3940999992,4811,8233,20565,2,1,2,2,1,37968.1854000017,4811,130159,112187,2,1,2,2,,Basic-CBS/(A*/SIC)+ID Runtime,1,10128.052700001701,52961,0.001652285661832201
76,ost003d,194,194,45,24422,1,2.8421709430404e+31,0.6489,93.75555555555559,367,5,143.4261,156.8773,0.0584281,1,20036.6228,4225,68570,185447,2,1,2,6,0,300012.6402,-2,271,330,10,17,0,0,0,7,0,0,20,43,23,0,0,0,3,1930137,1577336,1571,0,5508969,0,0,18647,1285531,112445,1469525,158,7,3,3,0,300189.752900001,-2,7826,17595,12,1,12,2,1,11148.1037000008,4225,6681,15282,2,1,2,6,1,11881.589600000501,4225,41159,46755,2,1,2,6,,ICTS 3E +ID Runtime,1,11148.1037000008,37636,0.0034054790373845923
77,brc202d,481,530,45,211779,1,2.8421709430404e+31,0.830734,125.022222222222,361,13,389.7391,422.4348,0.01629467,1,4759.72110000253,5626,5626,15441,1,1,1,0,1,512.887200001627,5626,5,11,0,0,0,0,0,5,0,0,0,2,3,0,0,0,1,6164,6200,0,0,4226,0,0,2011,5006,710,5457,4,2,1,0,1,4831.080600000921,5626,5626,15441,1,1,1,0,1,4808.0906999968,5626,5626,15441,1,1,1,0,1,4890.02229999751,5626,5626,15441,1,1,1,0,,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,512.887200001627,254930,0.0010428495284002688
78,den502d,251,211,45,25726,2,2.8421709430404e+31,0.4857537,96.4666666666667,227,9,83.29565,94.88503,0.05672098,1,14861.310200001999,4343,37873,75676,2,1,2,2,0,300001.6613,-2,88,137,0,14,0,0,0,87,0,0,0,26,37,0,0,0,2,1318218,875807,510,0,4326912,0,0,51679,803148,28293,846839,62,14,2,0,1,3187.24540000036,4343,4860,13484,2,1,2,2,1,53664.6830000021,4343,4865,13492,2,1,2,2,1,6435.9539000019395,4343,26720,29864,2,1,2,2,,Basic-CBS/(A*/SIC)+ID Runtime,1,3187.24540000036,52961,0.001652285661832201
79,ost003d,194,194,45,24422,2,2.8421709430404e+31,0.6489,105.24444444444401,228,15,148.5179,145.1884,0.06222766,1,14465.133600000301,4742,80282,152489,2,1,2,6,0,300003.50889999804,-2,194,266,14,0,0,0,0,31,0,0,39,20,27,0,0,0,2,2809156,2096968,7531,0,8685471,0,0,76351,1766723,115146,1969342,100,8,2,4,1,38967.5788000003,4742,6753,15635,11,1,11,6,1,11676.2368000001,4742,6668,15443,2,1,2,6,1,8716.854600001128,4742,55476,52462,2,1,2,6,,EPEA*+ID Runtime,1,8716.854600001128,37636,0.0034054790373845923
80,brc202d,481,530,45,211779,2,2.8421709430404e+31,0.830734,133.311111111111,476,4,410.342,423.6541,0.01665163,1,6738.49599999934,5999,6032,16420,1,1,1,0,1,605.734699998051,5999,7,13,0,2,0,0,0,7,0,0,0,2,5,0,0,0,1,7414,8851,0,0,5197,0,0,1271,6911,887,7414,8,3,1,0,1,6982.06230000034,5999,6032,16420,1,1,1,0,1,6924.4507999979005,5999,6032,16420,1,1,1,0,1,6895.81860000268,5999,6032,16420,1,1,1,0,,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,605.734699998051,254930,0.0010428495284002688
81,den502d,251,211,50,25726,0,8.88178419700125e+34,0.4857537,114.4,260,7,110.7114,110.4824,0.07379015,0,300033.181600001,-2,222988,564894,4,1,4,1,0,300021.137699999,-2,111,166,11,2,0,0,0,19,0,0,30,25,13,0,0,0,2,1783549,1506391,5252,0,5046768,0,0,82632,1355380,78134,1447233,31,2,2,4,0,300014.11120000103,-2,10099,24528,13,1,13,0,0,300001.9716,-2,9866,24060,4,1,4,0,0,300010.249900002,-2,115731,102677,4,1,4,1,,ICTS 3E +ID Runtime,0,300001.9716,52961,0.0018358729575913347
82,ost003d,194,194,50,24422,0,8.88178419700125e+34,0.6489,110.3,326,13,147.1953,158.2847,0.06095228,0,300060.5973,-2,99475,254327,4,1,4,2,0,300016.465700001,-2,374,473,23,0,0,0,0,32,0,0,29,19,74,0,0,0,3,1438639,1281460,2312,0,4755546,0,0,43558,989643,136591,1229328,190,53,3,4,0,300016.4364,-2,7841,18191,31,1,31,0,1,52683.8671999983,5524,7498,17536,4,1,4,9,0,300009.097399998,-2,53298,47776,4,1,4,2,,ICTS 3E +ID Runtime,1,52683.8671999983,37636,0.0037838655970939914
83,brc202d,481,530,50,211779,0,8.88178419700125e+34,0.830734,106.44,366,10,424.1318,440.8063,0.01643981,1,6280.98660000041,5322,5431,14937,1,1,1,0,1,789.7868000008169,5322,10,16,0,5,0,0,0,10,0,0,0,7,3,0,0,0,1,10396,11765,3,0,7719,0,0,1468,9706,860,10269,10,2,1,0,1,6397.091299999511,5322,5431,14937,1,1,1,0,1,6461.45969999954,5322,5431,14937,1,1,1,0,1,6455.83339999989,5322,5431,14937,1,1,1,0,,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,789.7868000008169,254930,0.001158721698222521
84,den502d,251,211,50,25726,1,8.88178419700125e+34,0.4857537,108.66,250,5,95.2251,95.17725,0.07686789,0,300053.347100001,-2,9366,23311,2,1,2,0,0,300014.478399999,-2,79,130,0,18,0,0,0,78,0,0,10,41,18,0,0,0,2,1687614,1293622,2260,0,4642466,0,0,338502,1241884,26848,1281663,63,16,2,0,1,69944.5572000034,5435,9405,23394,7,1,7,2,1,19340.7780000009,5435,9371,23318,2,1,2,2,1,142565.501399998,5435,352112,280594,2,1,2,2,,ICTS 3E +ID Runtime,1,19340.7780000009,52961,0.0018358729575913347
85,ost003d,194,194,50,24422,1,8.88178419700125e+34,0.6489,106.22,258,8,163.1028,145.2667,0.06236051,1,39417.882100001,5317,84339,158290,2,1,2,6,0,300018.006200001,-2,103,142,10,0,0,0,0,27,0,0,10,20,19,0,0,0,3,1188101,827754,265,0,7814443,0,0,110792,626065,34144,810167,59,5,3,1,1,226737.1358,5317,7513,17483,28,1,28,6,1,12673.1660999991,5317,7177,16908,2,1,2,6,1,20096.4813000001,5317,58694,55762,2,1,2,6,,ICTS 3E +ID Runtime,1,12673.1660999991,37636,0.0037838655970939914
86,brc202d,481,530,50,211779,1,8.88178419700125e+34,0.830734,137.86,385,9,410.9349,405.6871,0.01925627,0,300067.939399999,-2,29842,93636,3,1,3,0,0,300030.19700000103,-2,38,72,0,1,0,0,0,37,0,0,10,12,13,0,0,0,3,606541,630571,70,0,4227200,0,0,346144,422709,129073,561160,26,3,3,0,1,26264.174199998397,6895,8086,21145,3,1,3,2,1,25237.021099999503,6895,8086,21141,3,1,3,2,1,158586.407400001,6895,437811,367378,3,1,3,2,,ICTS 3E +ID Runtime,1,25237.021099999503,254930,0.001158721698222521
87,den502d,251,211,50,25726,2,8.88178419700125e+34,0.4857537,104.24,226,9,94.5451,99.72157,0.07148656,1,7340.655299998821,5212,6480,17099,1,1,1,0,1,874.031000003219,5212,10,20,0,1,0,0,0,10,0,0,0,2,8,0,0,0,1,5963,7353,1,0,3705,0,0,995,5370,790,5663,9,4,1,0,1,8559.69120000303,5212,6480,17099,1,1,1,0,1,7945.40190000087,5212,6480,17099,1,1,1,0,1,6339.511800002309,5212,6480,17099,1,1,1,0,,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,874.031000003219,52961,0.0018358729575913347
88,ost003d,194,194,50,24422,2,8.88178419700125e+34,0.6489,105.32,291,19,148.1184,146.5623,0.05741843,0,300020.707699999,-2,232158,526776,3,1,3,12,0,300001.955699999,-2,213,295,0,0,0,0,0,209,0,0,13,22,47,0,0,0,3,1628271,1308245,6288,0,7526564,0,0,193890,1028880,103823,1257245,162,47,3,2,0,300617.286699999,-2,9137,19866,18,1,18,6,0,300004.155099999,-2,7874,18054,3,1,3,12,0,300011.4274,-2,135920,104579,3,1,3,12,,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,0,300001.955699999,37636,0.0037838655970939914
89,brc202d,481,530,50,211779,2,8.88178419700125e+34,0.830734,131.96,458,5,411.4424,449.8063,0.02046836,1,7931.964000001551,6598,6686,18013,1,1,1,0,1,398.276599999517,6598,4,9,0,0,0,0,0,4,0,0,0,2,2,0,0,0,1,3415,4492,0,0,1458,0,0,503,3186,721,3360,5,2,1,0,1,8445.36389999837,6598,6686,18013,1,1,1,0,1,7898.76720000058,6598,6686,18013,1,1,1,0,1,8087.2366000004085,6598,6686,18013,1,1,1,0,,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,398.276599999517,254930,0.001158721698222521
90,den502d,251,211,55,25726,0,2.77555756156289e+38,0.4857537,120.41818181818199,262,6,117.3058,109.70200000000001,0.07994562,0,300028.306299999,-2,80642,256155,3,1,3,3,0,300005.161699999,-2,95,165,0,2,0,0,0,87,0,0,16,30,26,0,0,0,3,887199,808271,1509,0,4248948,0,0,67972,647001,96617,758862,68,8,3,2,1,61171.100900001795,6628,9341,23867,6,1,6,5,1,22799.2098000012,6628,9280,23722,3,1,3,5,1,88636.59339999779,6628,247407,208573,3,1,3,5,,ICTS 3E +ID Runtime,1,22799.2098000012,52961,0.002019460253350468
91,ost003d,194,194,55,24422,0,2.77555756156289e+38,0.6489,107.8,336,4,140.0701,142.5493,0.06815283,1,140195.8763,5937,174189,429732,3,1,3,8,0,300023.943599999,-2,71,103,15,0,0,0,0,51,0,0,10,12,25,0,0,0,3,547629,437020,3674,0,3461795,0,0,265978,344746,44135,421444,46,7,3,1,0,300002.880899999,-2,7682,18050,2,1,2,0,1,173483.943800002,5937,7751,18261,4,1,4,8,1,35242.097199998796,5937,87453,80015,3,1,3,8,,EPEA*+ID Runtime,1,35242.097199998796,37636,0.0041622521568033906
92,brc202d,481,530,55,211779,0,2.77555756156289e+38,0.830734,130.854545454545,517,7,420.6117,416.774,0.02055466,1,17311.6089000031,7198,12447,37226,2,1,2,1,1,21309.100699998402,7198,64,84,8,14,0,0,0,3,0,0,0,19,22,0,0,0,2,172426,172317,1482,0,362491,0,0,9380,136677,19507,155377,40,12,2,1,0,300004.851199999,-2,7471,20360,2,1,2,0,1,19065.8592999987,7198,7474,20363,2,1,2,1,1,17529.2800999992,7198,10150,23045,2,1,2,1,,A*+OD+ID Runtime,1,17311.6089000031,254930,0.001274593868044773
93,den502d,251,211,55,25726,1,2.77555756156289e+38,0.4857537,97.8909090909091,253,8,78.48506,89.92273,0.07297823,0,300048.58310000197,-2,35954,79018,3,1,3,0,0,300010.864599999,-2,82,135,1,3,0,0,0,54,0,0,16,24,17,0,0,0,2,1546425,1120819,371,0,5495618,0,0,373840,1064444,29574,1092042,55,2,2,1,1,9049.969700001178,5387,8479,21199,3,1,3,3,0,300001.4296,-2,8472,21180,3,1,3,0,0,300017.400700003,-2,26512,35118,3,1,3,0,,Basic-CBS/(A*/SIC)+ID Runtime,1,9049.969700001178,52961,0.002019460253350468
94,ost003d,194,194,55,24422,1,2.77555756156289e+38,0.6489,116.2,381,16,162.2805,151.487,0.06557551,0,300048.86429999804,-2,18169,40742,3,1,3,1,0,300020.770599999,-2,152,223,0,0,0,0,0,4,0,0,15,22,34,0,0,0,2,1258507,1258225,2620,0,3754501,0,0,178654,1088285,113966,1215150,96,9,2,2,1,192526.304399997,6394,7694,18693,29,1,29,3,0,300012.616999999,-2,6959,17275,3,1,3,1,1,293140.8226,6394,358489,352760,3,1,3,3,,Basic-CBS/(A*/SIC)+ID Runtime,1,192526.304399997,37636,0.0041622521568033906
95,brc202d,481,530,55,211779,1,2.77555756156289e+38,0.830734,138.18181818181802,437,7,395.9883,407.2169,0.02184129,1,10677.1064999998,7601,11709,34035,2,1,2,1,1,113679.8561,7601,266,359,0,1,0,0,0,1,0,0,10,22,61,0,0,0,2,870615,938348,268,0,1816334,0,0,5661,707461,123958,823705,203,49,2,1,1,11162.557399995601,7601,8476,22608,2,1,2,1,1,10655.8918999955,7601,8478,22608,2,1,2,1,1,10480.4770999998,7601,10097,24344,2,1,2,1,,EPEA*+ID Runtime,1,10480.4770999998,254930,0.001274593868044773
96,den502d,251,211,55,25726,2,2.77555756156289e+38,0.4857537,107.78181818181801,262,5,83.51688,86.53181,0.07261948,0,300034.739199996,-2,18997,49281,3,1,3,0,0,300017.837700002,-2,73,104,11,0,0,0,0,29,0,0,0,12,30,0,0,0,3,1234287,905624,3883,0,7925919,0,0,288449,742805,48377,881488,38,12,3,1,0,300014.189599998,-2,16580,37890,6,1,6,0,0,300001.15849999303,-2,13733,32199,4,1,4,0,0,300048.1193,-2,236854,191476,4,1,4,0,,ICTS 3E +ID Runtime,0,300001.15849999303,52961,0.002019460253350468
97,ost003d,194,194,55,24422,2,2.77555756156289e+38,0.6489,115.98181818181801,329,9,158.4169,152.3727,0.06910937,1,17763.4065000042,6382,55821,106211,2,1,2,3,0,300006.657400005,-2,179,233,26,10,0,0,0,16,0,0,10,18,62,0,0,0,2,1837236,1271667,8171,0,5730397,0,0,38002,1060892,81091,1236532,86,14,2,2,0,300020.879199997,-2,8832,20794,2,1,2,0,1,12434.1916000023,6382,8840,20804,2,1,2,3,1,16669.5773999989,6382,46151,44519,2,1,2,3,,ICTS 3E +ID Runtime,1,12434.1916000023,37636,0.0041622521568033906
98,brc202d,481,530,55,211779,2,2.77555756156289e+38,0.830734,140.072727272727,371,18,459.3247,423.8169,0.02114698,1,21055.368900001,7710,55958,109325,2,1,2,6,0,300001.997599997,-2,71,116,0,20,0,0,0,41,0,0,25,21,19,0,0,0,3,1032506,739438,43,0,7620874,0,0,453733,618876,37538,725486,35,16,3,4,1,3544.2872999981,7710,7964,21611,3,1,3,6,1,3862.08169999719,7710,7970,21608,2,1,2,6,1,7951.656799994409,7710,47806,46000,2,1,2,6,,Basic-CBS/(A*/SIC)+ID Runtime,1,3544.2872999981,254930,0.001274593868044773
99,den502d,251,211,60,25726,0,8.67361737988404e+41,0.4857537,113.53333333333299,277,21,102.0596,113.6858,0.08708294,0,300039.168699995,-2,10473,26109,2,1,2,0,0,300027.912099995,-2,71,117,0,21,0,0,0,70,0,0,10,45,12,0,0,0,2,684047,641625,1445,0,2663559,0,0,218418,527128,40377,613257,59,12,2,0,1,77528.19240000099,6814,10501,26173,10,1,10,2,1,25765.2245000005,6814,10478,26116,2,1,2,2,1,133338.845700003,6814,318351,257301,2,1,2,2,,ICTS 3E +ID Runtime,1,25765.2245000005,52961,0.0022030475491096016
100,ost003d,194,194,60,24422,0,8.67361737988404e+41,0.6489,112.366666666667,308,12,147.9792,149.9945,0.07306834,1,21452.0129000023,6748,81117,187558,2,1,2,6,0,300006.267900005,-2,207,294,0,0,0,0,0,14,0,0,10,22,55,0,0,0,4,1088863,979506,5389,0,5309787,0,0,97307,681803,128724,921386,147,27,4,1,0,300227.6307,-2,9939,22877,6,1,6,1,1,15497.2327999994,6748,7532,18046,2,1,2,6,1,16236.4855999947,6748,51274,54568,2,1,2,6,,ICTS 3E +ID Runtime,1,15497.2327999994,37636,0.00454063871651279
101,brc202d,481,530,60,211779,0,8.67361737988404e+41,0.830734,127.9,478,10,420.3535,429.0574,0.02199819,1,15804.6147000045,7676,8649,23700,2,1,2,2,1,1059.55860000104,7676,15,26,0,5,0,0,0,8,0,0,6,5,4,0,0,0,1,12172,12984,10,0,8845,0,0,1844,10548,1063,11306,8,1,1,2,1,15956.2743000016,7676,7768,21341,2,1,2,2,1,6009.901500001551,7676,7770,21341,2,1,2,2,1,4709.842999994749,7676,8340,21785,2,1,2,2,,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,1059.55860000104,254930,0.0013904660378670252
102,den502d,251,211,60,25726,1,8.67361737988404e+41,0.4857537,107.666666666667,233,17,92.08251,92.36885,0.08842356,1,15017.191399999,6462,32766,72603,2,1,2,2,0,300023.011699997,-2,60,106,0,10,0,0,0,59,0,0,10,29,17,0,0,0,3,647219,531793,261,0,3096496,0,0,526750,413347,44679,519207,48,13,3,0,1,14630.480100005901,6462,9109,23318,4,1,4,2,1,9061.146600000558,6462,9105,23304,2,1,2,2,1,8236.61609999835,6462,25094,35404,2,1,2,2,,EPEA*+ID Runtime,1,8236.61609999835,52961,0.0022030475491096016
103,ost003d,194,194,60,24422,1,8.67361737988404e+41,0.6489,117.95,332,13,160.1913,152.7557,0.06828568,0,300042.382700004,-2,56208,108079,3,1,3,0,0,300022.840700001,-2,123,177,0,63,0,0,0,122,0,0,10,89,18,0,0,0,4,441581,488760,1268,0,2998737,0,0,182791,295309,58826,415101,112,12,4,0,1,26604.905299998798,7079,10213,23712,5,1,5,2,1,45066.3524999991,7079,10216,23718,3,1,3,2,0,300957.648499995,-2,523787,433798,3,1,3,2,,Basic-CBS/(A*/SIC)+ID Runtime,1,26604.905299998798,37636,0.00454063871651279
104,brc202d,481,530,60,211779,1,8.67361737988404e+41,0.830734,101.53333333333299,396,3,428.8426,420.2612,0.01901306,1,14528.846199996799,6096,29303,61956,2,1,2,4,1,19571.627299994198,6096,82,99,5,22,0,0,0,2,0,0,8,24,11,0,0,0,2,169193,138161,364,0,340455,0,0,29837,113089,10841,122793,41,2,2,4,1,16160.251999996599,6096,6721,17964,6,1,6,4,1,12654.839400000901,6096,6714,17940,2,1,2,4,1,12702.9795000032,6096,22153,29385,2,1,2,4,,ICTS 3E +ID Runtime,1,12654.839400000901,254930,0.0013904660378670252
