,GridName,GridRows,GridColumns,NumOfAgents,NumOfObstacles,InstanceId,BranchingFactor,ObstacleDensity,AvgDistanceToGoal,MaxDistanceToGoal,MinDistanceToGoal,AvgStartDistances,AvgGoalDistances,PointsAtSPRatio,A*+OD+ID Success,A*+OD+ID Runtime,A*+OD+ID Solution Cost,A*+OD+ID Expanded,A*+OD+ID Generated,A*+OD+ID Max Group Size,A*+OD+ID Min Group Size,A*+OD+ID Max Group,A*+OD+ID Solution Depth,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Success,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Solution Cost,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Expanded (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Generated (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Closed List Hits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Partial Expansions (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Adoptions (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Pruning Successes (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Pruning Failures (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Nodes Expanded With Goal Cost (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Look Ahead Nodes Created (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Conflicts Bypassed With Adoption (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Cardinal Conflict Splits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Semi-Cardinal Conflict Splits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Non-Cardinal Conflict Splits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes MDDs Built (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Nodes Pushed Back (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Restarts (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Max Group Size (HL),EPEA*/SIC Expanded,EPEA*/SIC Generated,EPEA*/SIC Reopened,EPEA*/SIC BPMX boosts,EPEA*/SIC Closed List Hits,EPEA*/SIC Reopened With Old H,EPEA*/SIC H Updated From Other Area,EPEA*/SIC Max expansion delay,EPEA*/SIC Quick Insertions,EPEA*/SIC Quick Insertions Cancelled,EPEA*/SIC Expanded Full States,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Quick Insertions,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Quick Insertions Cancelled,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Max Group,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Solution Depth,Basic-CBS/(A*/SIC)+ID Success,Basic-CBS/(A*/SIC)+ID Runtime,Basic-CBS/(A*/SIC)+ID Solution Cost,Basic-CBS/(A*/SIC)+ID Expanded,Basic-CBS/(A*/SIC)+ID Generated,Basic-CBS/(A*/SIC)+ID Max Group Size,Basic-CBS/(A*/SIC)+ID Min Group Size,Basic-CBS/(A*/SIC)+ID Max Group,Basic-CBS/(A*/SIC)+ID Solution Depth,ICTS 3E +ID Success,ICTS 3E +ID Runtime,ICTS 3E +ID Solution Cost,ICTS 3E +ID Expanded,ICTS 3E +ID Generated,ICTS 3E +ID Max Group Size,ICTS 3E +ID Min Group Size,ICTS 3E +ID Max Group,ICTS 3E +ID Solution Depth,EPEA*+ID Success,EPEA*+ID Runtime,EPEA*+ID Solution Cost,EPEA*+ID Expanded,EPEA*+ID Generated,EPEA*+ID Max Group Size,EPEA*+ID Min Group Size,EPEA*+ID Max Group,EPEA*+ID Solution Depth,Y,Y Success,Y Runtime,GridSize,Sparsity
24,Unknown,20,20,15,0,4,30517578125.0,0.0,15.73333333,27,1,13.08333,12.66667,0.455,1,26.3166,236,242,717,1,1,1,0,1,2.085,236,3,6,0,1,0,0,0,3,0,0,0,2,1,0,0,0,1,142,218,0,0,45,0,0,47,124,42,142,3,1,1,0,1,29.1042,236,242,717,1,1,1,0,1,28.5046,236,242,717,1,1,1,0,1,21.4395,236,242,717,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,2.085,400,0.0375
25,Unknown,20,20,15,0,5,30517578125.0,0.0,14.2,36,2,12.1,13.7,0.4125,1,20.6361,213,216,597,1,1,1,0,1,9.3843,213,5,8,0,3,0,0,0,5,0,0,0,3,2,0,0,0,1,169,307,1,0,24,0,0,12,163,60,169,6,0,1,0,1,28.2521,213,216,597,1,1,1,0,1,34.010999999999996,213,216,597,1,1,1,0,1,35.9181,213,216,597,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,9.3843,400,0.0375
26,Unknown,20,20,15,0,6,30517578125.0,0.0,13.6,24,7,10.26667,11.66667,0.38,1,17.971,204,226,656,1,1,1,0,1,9.014,204,5,8,0,3,0,0,0,5,0,0,0,3,2,0,0,0,1,161,232,0,0,55,0,0,36,141,34,161,5,0,1,0,1,29.0942,204,226,656,1,1,1,0,1,36.3223,204,226,656,1,1,1,0,1,27.3426,204,226,656,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,9.014,400,0.0375
27,Unknown,20,20,15,0,7,30517578125.0,0.0,14.0,23,4,10.98333,11.5,0.415,1,12.9688,210,210,624,1,1,1,0,1,7.3268,210,4,7,0,2,0,0,0,4,0,0,0,2,2,0,0,0,1,126,228,0,0,22,0,0,11,120,43,126,3,1,1,0,1,35.757,210,210,624,1,1,1,0,1,132.5784,210,210,624,1,1,1,0,1,36.8013,210,210,624,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,7.3268,400,0.0375
28,Unknown,20,20,15,0,8,30517578125.0,0.0,15.73333333,26,8,10.53333,11.48333,0.4675,1,127.3097,237,1794,5770,2,1,2,1,1,3918.1651,237,39,52,9,1,0,0,0,0,0,0,0,6,16,0,0,0,2,31755,30953,1790,0,80582,0,0,3451,20997,4790,28227,21,6,2,1,0,300019.2501,-2,255,736,2,1,2,0,1,66.7421,237,258,739,2,1,2,1,1,112.1193,237,987,1477,2,1,2,1,ICTS 3E +ID Runtime,1,66.7421,400,0.0375
29,Unknown,20,20,15,0,9,30517578125.0,0.0,16.13333333,30,5,11.1,13.05,0.475,1,31.9474,242,283,792,1,1,1,0,1,10.0992,242,5,8,0,3,0,0,0,5,0,0,0,3,2,0,0,0,1,207,310,1,0,83,0,0,83,180,64,207,4,1,1,0,1,62.1529,242,283,792,1,1,1,0,1,41.7955,242,283,792,1,1,1,0,1,37.4056,242,283,792,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,10.0992,400,0.0375
30,Unknown,20,20,20,0,0,95367400000000.0,0.0,14.9,29,7,11.70476,13.057139999999999,0.535,1,52.7765,298,305,900,1,1,1,0,1,18.1094,298,7,12,0,3,0,0,0,7,0,0,0,6,1,0,0,0,1,288,431,3,0,88,0,0,96,255,68,282,7,1,1,0,1,80.7777,298,305,900,1,1,1,0,1,77.5761,298,305,900,1,1,1,0,1,73.863,298,305,900,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,18.1094,400,0.05
31,Unknown,20,20,20,0,1,95367400000000.0,0.0,13.85,24,3,12.095239999999999,11.31905,0.5025,1,52.1039,277,445,1510,3,1,3,0,1,17.8821,277,5,11,0,0,0,0,0,5,0,0,0,0,5,0,0,0,1,216,353,2,0,47,0,0,27,194,60,216,6,0,1,0,1,92.2627,277,293,865,3,1,3,0,1,60.8436,277,294,860,3,1,3,0,1,65.3956,277,337,939,3,1,3,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,17.8821,400,0.05
32,Unknown,20,20,20,0,2,95367400000000.0,0.0,15.35,29,2,11.81429,11.67619,0.5925,1,137.9599,308,1198,4150,3,1,3,1,1,1270.9349,308,51,65,11,2,0,0,0,0,0,0,0,2,24,0,0,0,2,12562,14162,650,0,25471,0,0,717,7416,1812,11412,31,8,2,1,0,300012.395,-2,330,930,2,1,2,0,1,113.4461,308,337,935,3,1,3,1,1,162.6464,308,683,1308,3,1,3,1,ICTS 3E +ID Runtime,1,113.4461,400,0.05
33,Unknown,20,20,20,0,3,95367400000000.0,0.0,12.45,23,3,11.75714,13.228570000000001,0.495,1,46.6274,252,608,2048,3,1,3,3,1,1129.4815,252,137,180,0,30,0,0,0,0,0,0,6,48,12,0,0,0,3,9852,9629,386,0,10473,0,0,267,6144,604,7964,80,6,3,3,1,111.4426,252,317,865,3,1,3,3,1,67.9891,252,319,862,3,1,3,3,1,69.9409,252,445,976,3,1,3,3,A*+OD+ID Runtime,1,46.6274,400,0.05
34,Unknown,20,20,20,0,4,95367400000000.0,0.0,12.85,25,4,11.58571,10.69524,0.4625,1,63.5347,258,516,1660,2,1,2,1,1,345.7265,258,39,49,9,5,0,0,0,2,0,0,0,7,16,0,0,0,2,3410,4092,171,0,4235,0,0,250,2142,586,3201,26,3,2,1,1,31397.8913,258,9219,18690,2,1,2,1,1,55.3709,258,308,864,2,1,2,1,1,52.73,258,428,998,2,1,2,1,EPEA*+ID Runtime,1,52.73,400,0.05
35,Unknown,20,20,20,0,5,95367400000000.0,0.0,13.35,28,3,10.76667,12.22857,0.51,1,37.0916,267,287,842,1,1,1,0,1,11.3738,267,7,12,0,3,0,0,0,7,0,0,0,3,4,0,0,0,1,162,296,0,0,12,0,0,11,159,55,162,7,3,1,0,1,38.8659,267,287,842,1,1,1,0,1,44.7745,267,287,842,1,1,1,0,1,54.5664,267,287,842,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,11.3738,400,0.05
36,Unknown,20,20,20,0,6,95367400000000.0,0.0,11.65,19,3,13.152379999999999,10.576189999999999,0.44,1,30.6333,233,280,880,2,1,2,0,1,10.5613,233,9,17,0,2,0,0,0,9,0,0,0,4,5,0,0,0,1,297,441,3,0,82,0,0,40,253,79,287,9,2,1,0,1,65.5429,233,236,708,2,1,2,0,1,53.5722,233,237,707,2,1,2,0,1,54.4901,233,257,731,2,1,2,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,10.5613,400,0.05
37,Unknown,20,20,20,0,7,95367400000000.0,0.0,11.9,26,2,11.28095,10.7,0.46,1,25.3679,238,249,739,1,1,1,0,1,2.5879,238,4,8,0,1,0,0,0,4,0,0,0,1,3,0,0,0,1,86,163,1,0,1,0,0,1,83,28,86,3,2,1,0,1,36.2943,238,249,739,1,1,1,0,1,27.5647,238,249,739,1,1,1,0,1,35.7591,238,249,739,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,2.5879,400,0.05
38,Unknown,20,20,20,0,8,95367400000000.0,0.0,12.75,22,4,11.7,10.77143,0.525,1,41.7229,255,295,831,1,1,1,0,1,17.1466,255,7,15,0,0,0,0,0,7,0,0,0,1,6,0,0,0,1,282,386,5,0,77,0,0,32,235,56,273,7,3,1,0,1,51.2689,255,295,831,1,1,1,0,1,47.9034,255,295,831,1,1,1,0,1,38.6886,255,295,831,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,17.1466,400,0.05
39,Unknown,20,20,20,0,9,95367400000000.0,0.0,13.65,28,2,12.98095,12.17619,0.4975,1,40.9725,273,330,981,2,1,2,0,1,16.7711,273,6,11,0,2,0,0,0,6,0,0,0,2,4,0,0,0,1,337,488,8,0,154,0,0,158,299,90,337,5,1,1,0,1,92.7859,273,302,838,7,1,7,0,1,63.331,273,297,822,2,1,2,0,1,69.3795,273,312,856,2,1,2,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,16.7711,400,0.05
40,Unknown,20,20,25,0,0,2.98e+17,0.0,12.52,22,1,10.72,11.02769,0.555,1,76.5289,313,351,1012,1,1,1,0,1,34.6311,313,10,18,0,3,0,0,0,10,0,0,0,4,6,0,0,0,1,544,777,10,0,241,0,0,46,427,111,544,9,3,1,0,1,100.3943,313,351,1012,1,1,1,0,1,93.9879,313,351,1012,1,1,1,0,1,99.538,313,351,1012,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,34.6311,400,0.0625
41,Unknown,20,20,25,0,1,2.98e+17,0.0,14.12,26,2,11.44,10.270769999999999,0.5725,1,129.4886,355,1181,3998,3,1,3,2,1,750.2561,355,39,53,0,23,0,0,0,3,0,0,2,27,5,0,0,0,3,4597,4539,196,0,10468,0,0,761,2478,426,3672,25,0,3,2,1,117.1967,355,396,1131,3,1,3,2,1,127.7754,355,402,1144,3,1,3,2,1,145.9312,355,724,1411,3,1,3,2,Basic-CBS/(A*/SIC)+ID Runtime,1,117.1967,400,0.0625
42,Unknown,20,20,25,0,2,2.98e+17,0.0,13.52,25,3,11.79692,12.36923,0.615,1,88.1301,338,348,990,1,1,1,0,1,28.3435,338,10,16,0,5,0,0,0,10,0,0,0,5,5,0,0,0,1,509,716,14,0,252,0,0,126,410,105,509,10,3,1,0,1,83.1223,338,348,990,1,1,1,0,1,98.3751,338,348,990,1,1,1,0,1,75.9844,338,348,990,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,28.3435,400,0.0625
43,Unknown,20,20,25,0,3,2.98e+17,0.0,10.76,21,3,12.178460000000001,11.44,0.525,1,27.2099,269,301,848,1,1,1,0,1,17.9082,269,7,13,0,2,0,0,0,7,0,0,0,3,4,0,0,0,1,200,290,2,0,71,0,0,59,171,37,199,7,3,1,0,1,43.2419,269,301,848,1,1,1,0,1,28.5042,269,301,848,1,1,1,0,1,38.4173,269,301,848,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,17.9082,400,0.0625
44,Unknown,20,20,25,0,4,2.98e+17,0.0,11.6,26,2,12.37538,12.75692,0.5775,1,7294.7618,293,18868,68523,5,1,5,3,1,7681.3914,293,290,352,20,10,0,0,0,0,0,0,0,39,52,0,0,0,5,30692,33554,671,0,82641,0,0,2828,17077,2527,25740,141,25,5,3,1,4728.6517,293,1144,2287,6,1,6,3,1,274.5768,293,360,1055,5,1,5,3,1,1805.223,293,4983,4655,5,1,5,3,ICTS 3E +ID Runtime,1,274.5768,400,0.0625
45,Unknown,20,20,25,0,5,2.98e+17,0.0,12.88,33,2,12.36923,12.48615,0.565,1,99.2911,325,495,1570,2,1,2,3,1,18307.734,325,132,207,2,21,0,0,0,2,0,0,8,54,29,0,0,0,3,109970,46431,2640,0,431971,0,0,79942,32349,1876,41800,84,13,3,3,1,189.9215,325,359,1012,3,1,3,3,1,164.3034,325,353,993,2,1,2,3,1,122.4688,325,433,1065,2,1,2,3,A*+OD+ID Runtime,1,99.2911,400,0.0625
46,Unknown,20,20,25,0,6,2.98e+17,0.0,13.32,25,2,13.2,12.498460000000001,0.57,1,76.937,334,427,1305,2,1,2,1,1,116.3034,334,32,62,0,3,0,0,0,5,0,0,9,13,10,0,0,0,1,1197,1556,53,0,376,0,0,93,926,184,1168,21,3,1,1,1,117.3689,334,361,1029,2,1,2,1,1,68.8666,334,353,1009,2,1,2,1,1,65.4621,334,387,1044,2,1,2,1,EPEA*+ID Runtime,1,65.4621,400,0.0625
47,Unknown,20,20,25,0,7,2.98e+17,0.0,15.32,32,5,11.97538,13.710770000000002,0.6275,1,147.304,384,1331,4810,3,1,3,1,1,92.3763,384,26,35,5,5,0,0,0,7,0,0,0,9,9,0,0,0,2,1291,1593,11,0,713,0,0,216,1054,149,1258,23,2,2,1,1,587.5721,384,540,1396,3,1,3,1,1,346.4571,384,421,1152,3,1,3,1,1,146.7075,384,746,1529,3,1,3,1,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,92.3763,400,0.0625
48,Unknown,20,20,25,0,8,2.98e+17,0.0,12.12,27,3,12.65231,11.75385,0.55,1,46.6976,304,408,1257,2,1,2,1,1,77.8381,304,24,31,4,6,0,0,0,3,0,0,0,9,7,0,0,0,2,803,1076,6,0,489,0,0,54,577,137,757,20,0,2,1,1,167.4267,304,376,1024,2,1,2,1,1,64.6378,304,322,918,2,1,2,1,1,64.3404,304,368,966,2,1,2,1,A*+OD+ID Runtime,1,46.6976,400,0.0625
49,Unknown,20,20,25,0,9,2.98e+17,0.0,13.72,26,2,13.05846,12.350769999999999,0.6625,1,48.4837,343,389,1103,1,1,1,0,1,18.7569,343,6,8,0,5,0,0,0,6,0,0,0,5,1,0,0,0,1,250,356,2,0,114,0,0,70,219,59,250,6,2,1,0,1,64.3867,343,389,1103,1,1,1,0,1,64.4087,343,389,1103,1,1,1,0,1,64.8355,343,389,1103,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,18.7569,400,0.0625
50,Unknown,20,20,30,0,0,9.31e+20,0.0,13.6,24,3,12.0129,11.69893,0.62,1,109.7612,408,492,1464,2,1,2,0,1,37.5668,408,12,24,0,1,0,0,0,12,0,0,0,3,9,0,0,0,1,492,750,21,0,152,0,0,29,381,92,480,12,5,1,0,1,280.8047,408,477,1350,8,1,8,0,1,101.755,408,455,1302,2,1,2,0,1,95.3921,408,472,1330,2,1,2,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,37.5668,400,0.075
51,Unknown,20,20,30,0,1,9.31e+20,0.0,10.73333333,22,1,12.759139999999999,11.89032,0.5175,1,119.4282,326,681,2139,2,1,2,4,1,1459.3225,326,191,238,4,31,0,0,0,1,0,0,0,45,30,0,0,0,2,12856,15561,783,0,11517,0,0,356,7935,1942,11704,97,14,2,4,1,1700.9988,326,801,1888,2,1,2,4,1,238.2419,326,435,1144,3,1,3,4,1,101.5651,326,561,1279,2,1,2,4,EPEA*+ID Runtime,1,101.5651,400,0.075
52,Unknown,20,20,30,0,2,9.31e+20,0.0,14.96666667,38,1,13.333329999999998,13.0,0.715,1,1724.6439,453,9903,33024,4,1,4,4,0,300007.7895,-2,270,334,0,60,0,0,0,104,0,0,0,89,31,0,0,0,5,315846,298216,20409,0,3502224,0,0,83505,134634,15124,230935,168,13,5,1,1,292.8634,453,531,1433,4,1,4,4,1,469.542,453,561,1565,4,1,4,4,1,1227.9964,453,3974,3946,4,1,4,4,Basic-CBS/(A*/SIC)+ID Runtime,1,292.8634,400,0.075
53,Unknown,20,20,30,0,3,9.31e+20,0.0,13.86666667,27,1,11.12903,12.9914,0.6475,1,154.5591,416,519,1561,2,1,2,0,1,79.6152,416,13,21,0,6,0,0,0,13,0,0,0,6,7,0,0,0,1,620,896,11,0,287,0,0,114,527,124,620,12,5,1,0,1,189.9803,416,443,1267,2,1,2,0,1,146.222,416,444,1266,2,1,2,0,1,153.0405,416,480,1317,2,1,2,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,79.6152,400,0.075
54,Unknown,20,20,30,0,4,9.31e+20,0.0,13.53333333,28,1,13.18925,12.79785,0.6975,1,129.7435,407,839,2871,3,1,3,1,1,195.3434,407,39,67,0,5,0,0,0,5,0,0,1,22,9,0,0,0,2,1655,2336,52,0,540,0,0,43,1212,393,1586,31,5,2,1,1,115.9138,407,430,1236,2,1,2,1,1,78.6326,407,427,1227,2,1,2,1,1,71.4353,407,457,1268,2,1,2,1,EPEA*+ID Runtime,1,71.4353,400,0.075
55,Unknown,20,20,30,0,5,9.31e+20,0.0,13.23333333,30,4,13.251610000000001,12.965589999999999,0.6575,1,74.68,398,603,1889,2,1,2,1,1,844.5337,398,59,81,7,5,0,0,0,1,0,0,0,8,25,0,0,0,2,5924,7750,304,0,8370,0,0,197,3624,747,5491,30,10,2,1,1,3975.728,398,857,2086,2,1,2,1,1,74.6507,398,418,1204,2,1,2,1,1,66.9559,398,500,1290,2,1,2,1,EPEA*+ID Runtime,1,66.9559,400,0.075
56,Unknown,20,20,30,0,6,9.31e+20,0.0,12.56666667,26,3,12.87312,11.31828,0.6475,1,143.8048,378,674,2218,2,1,2,1,1,1768.5629,378,115,145,3,34,0,0,0,4,0,0,0,37,29,0,0,0,3,9737,14271,164,0,14885,0,0,390,6663,2000,9405,80,11,3,1,1,3824.4032,378,1830,3864,3,1,3,1,1,136.5602,378,405,1178,2,1,2,1,1,134.8464,378,534,1332,2,1,2,1,EPEA*+ID Runtime,1,134.8464,400,0.075
57,Unknown,20,20,30,0,7,9.31e+20,0.0,12.83333333,23,5,12.952689999999999,12.07742,0.6325,1,163.732,385,813,2712,3,1,3,0,1,63.7499,385,13,20,0,7,0,0,0,13,0,0,0,8,5,0,0,0,1,554,795,28,0,242,0,0,47,451,94,550,12,2,1,0,1,323.5926,385,457,1269,7,1,7,0,1,152.5832,385,446,1243,2,1,2,0,1,144.5323,385,511,1322,2,1,2,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,63.7499,400,0.075
58,Unknown,20,20,30,0,8,9.31e+20,0.0,13.4,31,3,12.352689999999999,12.830110000000001,0.6125,1,157.4268,404,1422,4606,2,1,2,2,1,20303.6847,404,343,428,9,32,0,0,0,1,0,0,4,52,69,0,0,0,3,142919,166561,17538,0,336594,0,0,1769,84813,20519,125619,263,28,3,2,0,300003.4345,-2,455,1287,2,1,2,1,1,28.0611,404,458,1286,2,1,2,2,1,30.8195,404,912,1765,2,1,2,2,ICTS 3E +ID Runtime,1,28.0611,400,0.075
59,Unknown,20,20,30,0,9,9.31e+20,0.0,11.53333333,25,2,11.84516,11.94409,0.5775,1,43662.183,349,154774,557655,6,1,6,3,0,300003.3247,-2,365,465,3,72,0,0,0,134,0,0,4,115,56,0,0,0,8,307095,245308,24227,0,2370491,0,0,41084,114129,17286,208824,262,45,8,2,1,236548.8545,349,23153,40513,15,1,15,3,1,1630.4606,349,411,1254,5,1,5,3,1,13666.8933,349,11076,10506,5,1,5,3,ICTS 3E +ID Runtime,1,1630.4606,400,0.075
60,Unknown,20,20,5,20,0,3125.0,0.05,13.6,21,7,9.733334,7.866667,0.155,1,8.1178,68,72,199,1,1,1,0,1,7.9031,68,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,29,47,0,0,2,0,0,3,28,5,29,0,0,1,0,1,1.2153,68,72,199,1,1,1,0,1,1.2129,68,72,199,1,1,1,0,1,9.8037,68,72,199,1,1,1,0,ICTS 3E +ID Runtime,1,1.2129,400,0.013157894736842105
61,Unknown,20,20,5,20,1,3125.0,0.05,13.8,22,5,6.8,9.733334,0.175,1,8.5392,69,69,195,1,1,1,0,1,0.3606,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.3130000000000002,69,69,195,1,1,1,0,1,8.7561,69,69,195,1,1,1,0,1,1.2095,69,69,195,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,0.3606,400,0.013157894736842105
62,Unknown,20,20,5,20,2,3125.0,0.05,15.8,29,7,11.06667,9.066667,0.1875,1,8.6113,79,79,226,1,1,1,0,1,1.3944,79,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,29,51,0,0,1,0,0,2,28,11,29,0,0,1,0,1,2.1153,79,79,226,1,1,1,0,1,1.3869999999999998,79,79,226,1,1,1,0,1,9.2403,79,79,226,1,1,1,0,ICTS 3E +ID Runtime,1,1.3869999999999998,400,0.013157894736842105
63,Unknown,20,20,5,20,3,3125.0,0.05,10.8,17,5,7.3333330000000005,7.733333,0.1325,1,8.3886,54,54,157,1,1,1,0,1,0.2985,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.8538,54,54,157,1,1,1,0,1,8.9546,54,54,157,1,1,1,0,1,8.7478,54,54,157,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,0.2985,400,0.013157894736842105
64,Unknown,20,20,5,20,4,3125.0,0.05,9.8,14,6,8.666667,9.333333,0.125,1,10.919,50,88,312,2,1,2,1,1,16.3965,50,3,6,0,2,0,0,0,2,0,0,1,3,0,0,0,0,1,141,126,0,0,58,0,0,29,92,11,111,3,0,1,1,1,8.3722,50,51,150,2,1,2,1,1,8.7513,50,53,151,2,1,2,1,1,1.2714,50,71,168,2,1,2,1,EPEA*+ID Runtime,1,1.2714,400,0.013157894736842105
65,Unknown,20,20,5,20,5,3125.0,0.05,15.4,23,9,7.866667,8.0,0.19,1,9.1059,77,77,216,1,1,1,0,1,0.3691,77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7.9484,77,77,216,1,1,1,0,1,5.7346,77,77,216,1,1,1,0,1,1.3899,77,77,216,1,1,1,0,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,0.3691,400,0.013157894736842105
66,Unknown,20,20,5,20,6,3125.0,0.05,11.6,16,2,7.6,8.0,0.1175,1,12.9623,58,59,160,1,1,1,0,1,8.1205,58,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,26,47,0,0,1,0,0,8,23,6,26,0,0,1,0,1,1.075,58,59,160,1,1,1,0,1,1.0158,58,59,160,1,1,1,0,1,8.2866,58,59,160,1,1,1,0,ICTS 3E +ID Runtime,1,1.0158,400,0.013157894736842105
67,Unknown,20,20,5,20,7,3125.0,0.05,12.2,19,2,8.4,6.6666669999999995,0.1525,1,9.7797,63,101,334,2,1,2,2,1,7.7182,63,2,3,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,93,73,0,0,43,0,0,42,63,2,68,2,0,1,2,1,9.1443,63,63,186,2,1,2,2,1,24.7364,63,68,194,2,1,2,2,1,6.3769,63,92,206,2,1,2,2,EPEA*+ID Runtime,1,6.3769,400,0.013157894736842105
68,Unknown,20,20,5,20,8,3125.0,0.05,12.0,17,5,9.6,9.333333,0.15,1,2.1057,60,60,166,1,1,1,0,1,7.8253,60,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,19,32,0,0,0,0,0,0,17,5,19,1,0,1,0,1,2.4736,60,60,166,1,1,1,0,1,1.1303,60,60,166,1,1,1,0,1,1.4009,60,60,166,1,1,1,0,ICTS 3E +ID Runtime,1,1.1303,400,0.013157894736842105
69,Unknown,20,20,5,20,9,3125.0,0.05,17.2,23,3,10.26667,8.533334,0.2025,1,28.8784,87,485,1584,2,1,2,1,1,93.4438,87,20,22,9,0,0,0,0,0,0,0,0,1,9,0,0,0,2,1296,1499,4,0,946,0,0,250,922,233,1269,4,0,2,1,1,21786.6013,87,4418,8896,2,1,2,1,1,16.2338,87,108,272,2,1,2,1,1,18.5725,87,292,461,2,1,2,1,ICTS 3E +ID Runtime,1,16.2338,400,0.013157894736842105
