type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31
Instance-100-25-75-0,-0.06443668156862259,-0.2864895462989807,0.5123974680900574,-0.31988170742988586,0.3165972828865051,0.0333632193505764,-0.2918543219566345,0.43163132667541504,0.1957598328590393,-0.08556817471981049,0.13585075736045837,0.02271946519613266,-0.021881302818655968,0.04560853913426399,-0.4074842929840088,0.37643006443977356,-0.459715336561203,0.011205765418708324,-0.5582115054130554,0.2262793481349945,0.022907238453626633,-0.42426738142967224,0.14979101717472076,-0.5157641172409058,0.06460466980934143,0.05108737573027611,0.1281892955303192,-0.20968133211135864,-0.6090089082717896,0.3272166848182678,-0.3495442569255829,0.1479875147342682
Instance-100-25-75-1,0.33004793524742126,-0.4916224479675293,0.6537920236587524,-0.2690587043762207,-0.08532247692346573,0.035170022398233414,-0.22009673714637756,0.20270349085330963,-0.1451256275177002,-0.03701487556099892,0.01945541612803936,0.0606483519077301,-0.016459612175822258,-0.19323426485061646,-0.5780864953994751,0.20086327195167542,-0.4479193389415741,-0.36914384365081787,-0.6655651330947876,0.08298300206661224,-0.00406899768859148,-0.36131033301353455,0.03157733753323555,-0.2871367633342743,0.2270202338695526,0.27596136927604675,0.13029815256595612,-0.08990472555160522,-0.4604627788066864,0.17149104177951813,-0.4419018030166626,0.38278254866600037
Instance-100-25-75-2,0.09156402945518494,-0.13931523263454437,0.6296641826629639,-0.29765984416007996,-0.060651183128356934,0.290893018245697,-0.3474941551685333,0.2585444748401642,-0.028781648725271225,-0.08177674561738968,-0.10933281481266022,0.0034915683791041374,0.07982035726308823,-0.07751397788524628,-0.2572251856327057,0.2811770439147949,-0.30379563570022583,-0.17489388585090637,-0.5447984933853149,0.5320904850959778,0.03063167631626129,-0.29163143038749695,0.6630555391311646,-0.6373304724693298,0.39758428931236267,-0.08133290708065033,-0.06514472514390945,0.17190960049629211,-0.17558524012565613,0.19049803912639618,-0.09196463972330093,-0.11875607818365097
Instance-100-25-80-0,0.17695024609565735,-0.11723238974809647,0.3346351385116577,0.15255209803581238,0.16186487674713135,-0.007478543557226658,-0.1339055299758911,0.24426883459091187,-0.06405527889728546,-0.041268106549978256,-0.05875983461737633,0.24847275018692017,0.025994617491960526,-0.02267209254205227,-0.3228966295719147,0.23997852206230164,-0.20560923218727112,-0.3030643165111542,-0.39947545528411865,0.33713746070861816,-0.13535696268081665,-0.3884654939174652,0.41964879631996155,-0.6166919469833374,0.2693048417568207,-0.1814173460006714,-0.05774545669555664,-0.006194638554006815,-0.5019645690917969,0.29417183995246887,-0.4756142795085907,0.43496036529541016
Instance-100-25-80-1,0.22373338043689728,-0.3669697046279907,0.356980562210083,-0.08899686485528946,0.056941937655210495,0.2540176212787628,-0.3293144404888153,0.3463887870311737,0.001680710818618536,-0.12517215311527252,0.03815363720059395,-0.004888944793492556,-0.04314614459872246,0.10698536783456802,-0.24798376858234406,0.4289816915988922,-0.4365636110305786,-0.34548884630203247,-0.578489363193512,0.3542838394641876,0.11154309660196304,-0.4516761600971222,0.0843978300690651,-0.5981054902076721,0.3270832300186157,0.05904047191143036,0.10431572049856186,-0.05495073273777962,-0.3787524104118347,0.17781300842761993,-0.191575825214386,0.30809319019317627
Instance-100-25-80-2,0.04706878960132599,-0.40842685103416443,0.6730684638023376,-0.18854568898677826,0.12246841937303543,0.26521798968315125,-0.24058541655540466,0.28362977504730225,-0.003359968075528741,0.3267635107040405,-0.026786046102643013,0.12612849473953247,-0.08993598073720932,-0.092056043446064,-0.3152543008327484,0.4530961811542511,-0.07176147401332855,-0.06460800021886826,-0.4554821252822876,0.008890088647603989,0.17505747079849243,-0.45908015966415405,0.28642404079437256,-0.7520590424537659,0.3682049512863159,0.3005845546722412,-0.27940115332603455,0.07316796481609344,-0.38979554176330566,0.23344431817531586,-0.13893277943134308,0.5172634124755859
Instance-100-25-85-0,0.4091818928718567,-0.35729148983955383,0.5046820640563965,-0.15887762606143951,-0.029871156439185143,-0.47740551829338074,-0.27035075426101685,0.2616380453109741,0.03525673970580101,0.15055662393569946,0.11918885260820389,-0.004637655336409807,0.10360833257436752,0.058744221925735474,-0.4538053870201111,0.16694585978984833,-0.26623809337615967,-0.4719908833503723,-0.6793678998947144,0.24412311613559723,-0.10517953336238861,-0.6367892622947693,0.3729079067707062,-0.3432758152484894,0.2819282114505768,-0.022953113541007042,-0.1526537537574768,0.0448731891810894,-0.35523852705955505,0.1420901119709015,-0.4557030498981476,0.2998310923576355
Instance-100-25-85-1,0.31613969802856445,-0.1037478819489479,0.6471983194351196,-0.2326434701681137,0.06520839035511017,0.006857710424810648,-0.29996970295906067,-0.11859604716300964,0.002645013853907585,-0.05129484459757805,-0.04437152296304703,0.2820608913898468,0.1532226949930191,-0.06193597987294197,-0.24638520181179047,0.2726961076259613,-0.33543112874031067,-0.33629661798477173,-0.43760398030281067,0.14101646840572357,0.0080265486612916,-0.4098450243473053,0.30878788232803345,-0.3365558087825775,0.6652045845985413,-0.11557140201330185,0.19757282733917236,-0.13863572478294373,-0.6004713177680969,0.03708210960030556,-0.3235410153865814,0.40502598881721497
Instance-100-25-85-2,0.18366120755672455,-0.07840243726968765,0.46832188963890076,-0.3154371678829193,-0.07649560272693634,0.3894093632698059,-0.20384670794010162,-0.07927683740854263,-0.22214239835739136,-0.007174246944487095,-0.05420481413602829,0.14170721173286438,0.22867904603481293,0.29299795627593994,-0.4312366843223572,0.17156298458576202,-0.34519997239112854,-0.35925278067588806,-0.48782461881637573,0.5250729322433472,-0.2896842062473297,-0.6872795224189758,0.36740559339523315,-0.5612906217575073,0.23874521255493164,-0.20239277184009552,-0.022022102028131485,0.31720924377441406,-0.20374390482902527,0.0792677253484726,-0.14482760429382324,0.25303521752357483
Instance-100-30-10-0,-0.1430441439151764,-0.3701034188270569,0.43920743465423584,-0.4342230260372162,0.08345386385917664,-0.1369570940732956,-0.06831931322813034,0.09359458088874817,-0.0850808173418045,-0.26905620098114014,0.01876007206737995,-0.05908907949924469,0.2372593730688095,0.057898301631212234,-0.24232247471809387,0.6740420460700989,-0.4596341848373413,-0.3133278787136078,-0.6453384160995483,0.5712366104125977,-0.22112776339054108,-0.5994279384613037,0.5833640098571777,-0.5541760325431824,0.6750451922416687,0.45866209268569946,0.29136839509010315,0.29809609055519104,-0.6461144089698792,0.2152843177318573,-0.3461087942123413,0.2440994828939438
Instance-100-30-10-1,0.15426021814346313,-0.5358862280845642,0.497690349817276,-0.11043304204940796,0.281869500875473,-0.07896021008491516,-0.3058881163597107,0.20014826953411102,-0.11195701360702515,0.11407113075256348,0.05894388630986214,0.1688513159751892,-0.04893334582448006,-0.18818727135658264,-0.4272192120552063,0.410070538520813,-0.38798511028289795,-0.44670557975769043,-0.5644631385803223,0.20227304100990295,-0.2719666361808777,-0.44815269112586975,0.6405891180038452,-0.6158159971237183,0.5418914556503296,0.20807942748069763,0.577462375164032,-0.09230468422174454,-0.512816846370697,0.4763479232788086,-0.5508309006690979,0.21110449731349945
Instance-100-30-10-2,-0.025223437696695328,-0.40038996934890747,0.2782091498374939,-0.13817177712917328,0.021238943561911583,-0.1531534045934677,-0.37320250272750854,0.3136185109615326,0.2581067979335785,-0.1515057533979416,-0.14565891027450562,0.20362427830696106,0.3780907392501831,-0.29648667573928833,-0.6943774819374084,0.7427912950515747,-0.46060851216316223,-0.22665263712406158,-0.5761739611625671,0.391073614358902,0.12741737067699432,-0.676651656627655,0.3418506681919098,-0.7278403639793396,0.27612996101379395,0.2958054542541504,0.24661418795585632,0.16394157707691193,-0.5804719924926758,0.6098271608352661,-0.4085405170917511,0.19516147673130035
Instance-100-30-15-0,0.01843414641916752,-0.46902018785476685,0.6259927153587341,-0.25023603439331055,-0.13937899470329285,0.03292205557227135,-0.12032109498977661,-0.02403004840016365,-0.10000962764024734,0.28684157133102417,-0.04944557696580887,0.21449635922908783,0.32511964440345764,-0.1753852367401123,-0.19419720768928528,0.3740083575248718,-0.34488391876220703,-0.43642690777778625,-0.7314773797988892,0.2827776372432709,-0.17971636354923248,-0.5315679311752319,0.5118806958198547,-0.7543864846229553,0.6750575304031372,0.2863847613334656,0.32950881123542786,0.014042244292795658,-0.3712189495563507,0.28428635001182556,-0.4217977523803711,0.562867283821106
Instance-100-30-15-1,-0.21711492538452148,-0.6517847776412964,0.2441684454679489,0.015838652849197388,0.24081383645534515,0.06894323229789734,-0.20763084292411804,0.5944247841835022,-0.17496724426746368,-0.007607703097164631,-0.08413466811180115,0.12189231812953949,0.1624135673046112,-0.2287253588438034,-0.4714832007884979,0.5500240921974182,-0.23647107183933258,-0.11248242855072021,-0.6100721955299377,0.5918577313423157,-0.043439749628305435,-0.5229278802871704,0.4788781702518463,-0.6968348622322083,0.3920706808567047,-0.05369473248720169,0.21576492488384247,0.09176502376794815,-0.5303982496261597,0.5240768790245056,-0.3198194205760956,0.5312628149986267
Instance-100-30-15-2,0.09746640175580978,-0.5877965688705444,0.22238685190677643,-0.32183921337127686,0.16313958168029785,-0.05455870181322098,-0.16082899272441864,0.397652804851532,-0.06821513921022415,-0.35898950695991516,0.2688201069831848,0.2876615822315216,0.08460858464241028,-0.11619572341442108,-0.13121367990970612,0.8455750346183777,-0.33494725823402405,-0.19458569586277008,-0.6685505509376526,0.5369463562965393,-0.2997514605522156,-0.9281585216522217,0.5286654829978943,-0.6066179871559143,0.3681616485118866,0.048217859119176865,0.3402557075023651,0.4683378338813782,-0.42741328477859497,0.27242836356163025,-0.15782155096530914,0.46525973081588745
Instance-100-30-20-0,0.04328888654708862,-0.2380388379096985,0.35265177488327026,-0.2601013481616974,0.2466890662908554,-0.01816335693001747,-0.2359836846590042,0.08962323516607285,0.07859671860933304,-0.04164525121450424,0.20557951927185059,-0.026916513219475746,0.055920202285051346,0.11853674799203873,-0.3148535490036011,0.043115388602018356,-0.5109546184539795,-0.3125588297843933,-0.8414990901947021,0.648613691329956,-0.4309403896331787,-0.5927015542984009,0.4631175696849823,-0.860505223274231,0.2531198561191559,0.41668155789375305,0.13222099840641022,0.2947387397289276,-0.6231486201286316,0.6051730513572693,-0.3494287133216858,0.16542385518550873
Instance-100-30-20-1,-0.03696505352854729,-0.4108031690120697,0.5810978412628174,-0.32105883955955505,-0.008674328215420246,-0.03071545995771885,-0.280711829662323,0.48903560638427734,-0.03742203116416931,0.09461698681116104,0.20021551847457886,0.30937251448631287,0.00020624382887035608,-0.1421462595462799,-0.45376378297805786,0.3380538523197174,-0.3881830871105194,-0.22635479271411896,-0.6677064299583435,0.547745406627655,-0.29121077060699463,-0.4367366135120392,0.07861604541540146,-0.9071826934814453,0.22190923988819122,0.18309110403060913,0.25200673937797546,0.1556602567434311,-0.6103570461273193,0.5096948742866516,-0.464090496301651,0.19879701733589172
Instance-100-30-20-2,-0.14577388763427734,-0.5089163780212402,0.6170013546943665,-0.15920701622962952,-0.04687054082751274,0.1691094934940338,-0.39776986837387085,0.4434415400028229,-0.15309472382068634,0.23614060878753662,0.3419245183467865,-0.0037066377699375153,0.18924398720264435,-0.023869765922427177,-0.6482966542243958,0.4531252682209015,-0.1486896574497223,-0.24297527968883514,-0.6974421739578247,0.7785288095474243,-0.20974132418632507,-0.49974530935287476,0.3425103425979614,-0.7321949005126953,0.23898427188396454,-0.1399305760860443,0.6391355395317078,-0.06451934576034546,-0.48063287138938904,0.6094571352005005,-0.2799100875854492,0.18790405988693237
Instance-100-30-25-0,-0.0686958059668541,-0.39925119280815125,0.5725687742233276,-0.07347680628299713,0.07750222086906433,-0.3397585451602936,-0.26078394055366516,0.20452478528022766,-0.007076311390846968,0.018678078427910805,0.08405672758817673,0.048284679651260376,0.4922581911087036,-0.08360068500041962,-0.41927656531333923,0.5481955409049988,-0.3413052260875702,-0.15752387046813965,-0.7938500046730042,0.30006492137908936,0.057186517864465714,-0.6702772378921509,0.3067486882209778,-0.6969910264015198,0.355469673871994,0.07658673822879791,0.48440828919410706,0.02187332697212696,-0.4772222638130188,0.4529670774936676,-0.5271021127700806,0.38784584403038025
Instance-100-30-25-1,-0.14235049486160278,-0.34359684586524963,0.6380929350852966,-0.09818043559789658,-0.04941745102405548,0.14640262722969055,-0.1794174611568451,0.10108602046966553,-0.4912300109863281,-0.1389981359243393,-0.029604824259877205,0.3030436635017395,0.4497586488723755,-0.19531512260437012,-0.41955694556236267,0.3197772204875946,-0.2331063151359558,-0.4661778211593628,-0.5887855291366577,0.48821255564689636,-0.33084213733673096,-0.7023022770881653,0.45696085691452026,-0.6819477081298828,0.5198514461517334,0.16065120697021484,0.2965916097164154,0.07672584801912308,-0.32694345712661743,0.2919473350048065,-0.4588705897331238,0.37143510580062866
Instance-100-30-25-2,-0.08316624164581299,-0.5904190540313721,0.2828669846057892,-0.1139734536409378,0.3560689389705658,-0.07778239995241165,-0.35772210359573364,0.0748351514339447,0.14175722002983093,0.2277330905199051,0.09804864227771759,0.021680766716599464,0.383975625038147,-0.17343676090240479,-0.6866762042045593,0.41930100321769714,-0.3975176215171814,-0.46430540084838867,-0.7155640721321106,0.5555012226104736,-0.22135455906391144,-0.6364166140556335,0.3434310555458069,-0.845336377620697,0.05179019644856453,-0.05994173884391785,0.4980930984020233,0.0031754944939166307,-0.4627159833908081,0.5441576838493347,-0.40629634261131287,0.31012555956840515
Instance-100-30-30-0,-0.07797513902187347,-0.6672253608703613,0.4183103144168854,-0.11875749379396439,0.16254206001758575,0.014072597958147526,-0.2360115349292755,0.3091667592525482,-0.35789263248443604,-0.21650952100753784,-0.15140439569950104,0.07777394354343414,0.1660962998867035,-0.24695749580860138,-0.4524288475513458,0.6469234824180603,-0.37319111824035645,-0.1364949494600296,-0.3900843560695648,0.5720557570457458,-0.1609952747821808,-0.3827836513519287,0.4843398928642273,-0.8938223719596863,0.508074164390564,0.36355987191200256,0.438800573348999,0.20611406862735748,-0.5681227445602417,0.4588068723678589,-0.24440768361091614,0.35680028796195984
Instance-100-30-30-1,-0.14728772640228271,-0.35990872979164124,0.374603271484375,0.1498076319694519,0.2923119366168976,-0.18532659113407135,-0.24202203750610352,0.1199263334274292,-0.13481326401233673,-0.4466732144355774,0.27988922595977783,0.1932210624217987,0.22551017999649048,-0.1984008103609085,-0.22251158952713013,0.602252185344696,-0.47132405638694763,-0.3928466737270355,-0.6713023781776428,0.4245563745498657,0.09499945491552353,-0.6477286219596863,0.4133836627006531,-0.8998274803161621,0.4902705252170563,0.030028581619262695,0.3186228275299072,0.12915478646755219,-0.47229650616645813,0.47117844223976135,-0.24523299932479858,0.5282036066055298
Instance-100-30-30-2,-0.13824611902236938,-0.5456026792526245,0.368988037109375,-0.16883811354637146,0.2202841341495514,-0.18563392758369446,0.013963907025754452,0.1491868793964386,0.0874275490641594,-0.03931976482272148,0.06333057582378387,0.16933059692382812,0.5019022226333618,0.04599649831652641,-0.32227447628974915,0.48697587847709656,-0.4217243492603302,-0.15555773675441742,-0.772666335105896,0.3832279443740845,-0.22526532411575317,-0.8293042182922363,0.4615803062915802,-0.5571972131729126,0.3806934952735901,0.09887130558490753,0.3229694068431854,0.08760618418455124,-0.5044082403182983,0.48073193430900574,-0.4062018096446991,0.48842954635620117
Instance-100-30-35-0,-0.00040953114512376487,-0.6242626309394836,0.849545955657959,-0.3617406487464905,0.07471241801977158,-0.08986035734415054,-0.12965144217014313,0.2692600190639496,-0.038803424686193466,-0.1419055163860321,-0.1018640547990799,0.014334496110677719,-0.009748426266014576,0.066602922976017,-0.37126660346984863,0.2741329073905945,-0.2734972834587097,-0.19888685643672943,-0.6585749983787537,0.5128989815711975,-0.08080186694860458,-0.2353873997926712,0.33179783821105957,-0.5549511909484863,0.6948931217193604,0.13417495787143707,0.74019455909729,-0.14737558364868164,-0.392219603061676,0.6149623394012451,-0.3604654371738434,0.37252676486968994
Instance-100-30-35-1,0.3320005536079407,-0.5950279831886292,0.23403607308864594,-0.46522799134254456,-0.0023046424612402916,-0.2599693536758423,0.0725615918636322,0.11114968359470367,0.058657966554164886,0.2973538339138031,0.014407177455723286,0.14497146010398865,0.3089351952075958,-0.020466774702072144,-0.3560473918914795,0.4154685437679291,-0.4882339835166931,-0.6335172057151794,-0.8698674440383911,0.6409112811088562,-0.30325716733932495,-0.4531874358654022,0.47464045882225037,-0.7910241484642029,0.11838508397340775,0.16544155776500702,0.3804962933063507,0.15676680207252502,-0.1697850376367569,0.48838135600090027,-0.564041256904602,0.3191554546356201
Instance-100-30-35-2,0.06322509795427322,-0.34842464327812195,0.5492628812789917,-0.00019429225358180702,0.15563863515853882,-0.1570376753807068,0.05232983082532883,0.12470317631959915,-0.25361624360084534,-0.03856588900089264,-0.00041489198338240385,0.18775016069412231,-0.052065879106521606,-0.1706043779850006,-0.6804707050323486,0.14954784512519836,-0.36457839608192444,-0.4999972879886627,-0.653242290019989,0.34861552715301514,-0.07074146717786789,-0.4091629683971405,0.4152633547782898,-0.8845486044883728,0.8483402729034424,0.18706709146499634,0.33775365352630615,-0.024409683421254158,-0.5501803159713745,0.652158260345459,-0.3587298095226288,0.17701704800128937
Instance-100-30-40-0,-0.4054454565048218,-0.3664703071117401,0.36745724081993103,-0.07850709557533264,0.2577797770500183,0.14498628675937653,-0.375764936208725,0.1757356971502304,0.021476341411471367,0.16050513088703156,0.20691333711147308,0.10912653803825378,0.13838322460651398,0.024229519069194794,-0.37841323018074036,0.4163609445095062,-0.3906903862953186,-0.30594873428344727,-0.5693451166152954,0.6848024725914001,-0.07881549745798111,-0.5021762251853943,0.6216685175895691,-0.7447130084037781,0.44438233971595764,0.12106300890445709,0.09331560879945755,0.0432625450193882,-0.7252811789512634,0.5743653178215027,-0.28984394669532776,0.3289410173892975
Instance-100-30-40-1,-0.09780286997556686,-0.49336305260658264,0.4889436662197113,-0.18012282252311707,0.07576343417167664,0.17416462302207947,-0.4274047911167145,0.06641135364770889,0.03099982440471649,0.09759674966335297,0.03573089838027954,0.32594624161720276,0.2624965012073517,-0.22845706343650818,0.013261276297271252,0.4802415668964386,-0.444562703371048,-0.2053927183151245,-0.38979485630989075,0.5705164074897766,-0.08459104597568512,-0.67047518491745,0.4752388596534729,-0.869376540184021,0.28194311261177063,-0.10295873135328293,0.3510647416114807,0.19328854978084564,-0.5503344535827637,0.49378523230552673,-0.48139771819114685,0.48842430114746094
Instance-100-30-40-2,-0.19972331821918488,-0.25173425674438477,0.49514225125312805,-0.03881879150867462,-0.03313129022717476,-0.06567297875881195,-0.03343861177563667,0.18395234644412994,-0.04500335082411766,-0.26540061831474304,0.021042553707957268,0.39224129915237427,-0.041473567485809326,0.08937887847423553,-0.7096109986305237,0.19235271215438843,-0.276448518037796,-0.33094194531440735,-0.864607572555542,0.5215615034103394,-0.2887531518936157,-0.7130184769630432,0.49767810106277466,-0.5156035423278809,0.10861890763044357,0.12276415526866913,0.4167459011077881,0.2452533096075058,-0.3225184381008148,0.7418210506439209,-0.8895899057388306,0.3551878333091736
Instance-100-30-45-0,-0.25777578353881836,-0.29193153977394104,0.4109949469566345,-0.21500512957572937,0.09193728864192963,0.09482614696025848,0.0698203518986702,0.09256472438573837,-0.27935612201690674,-0.09795303642749786,0.2688940763473511,0.2977648973464966,0.27072957158088684,-0.1690264344215393,-0.3622795641422272,0.27434879541397095,-0.6144809722900391,-0.49618208408355713,-0.9288924336433411,0.3808358907699585,-0.03453252092003822,-0.6034982204437256,0.6233753561973572,-0.9203318357467651,0.46839842200279236,0.24283577501773834,0.29473233222961426,0.09172236174345016,-0.4304860830307007,0.5766458511352539,-0.3602904677391052,0.07772085070610046
Instance-100-30-45-1,0.09915412962436676,-0.45684614777565,0.386156290769577,-0.04723804444074631,0.07013510912656784,0.06545238941907883,-0.24902603030204773,0.3464622497558594,-0.06245517358183861,-0.018935371190309525,0.14559981226921082,0.3015323877334595,0.28383034467697144,-0.03545874357223511,-0.20560070872306824,0.7355687022209167,-0.3756769597530365,-0.5174877047538757,-0.3309337794780731,0.5385916233062744,-0.16059426963329315,-0.4836406707763672,0.40227100253105164,-0.8785693645477295,0.36681100726127625,0.09570825099945068,0.3162153363227844,-0.033119190484285355,-0.4976485073566437,0.5011413097381592,-0.34180060029029846,0.24547363817691803
Instance-100-30-45-2,0.1086789146065712,-0.39549919962882996,0.4632677733898163,0.0944950208067894,0.15641643106937408,0.06707952916622162,-0.04636211320757866,0.18275108933448792,-0.264970064163208,0.3821886479854584,0.198909729719162,0.37019243836402893,0.12090229243040085,-0.06673017144203186,-0.5048099756240845,0.36429595947265625,0.00220950273796916,-0.14297816157341003,-0.7807287573814392,0.7124136686325073,-0.09784200042486191,-0.44905519485473633,0.5213152766227722,-0.8442332744598389,0.628344714641571,-0.14307132363319397,0.3797207772731781,0.2355988323688507,-0.5762762427330017,0.5496432185173035,-0.12684154510498047,0.48531481623649597
Instance-100-30-5-0,-0.25030094385147095,-0.5323213934898376,0.3963666558265686,-0.20013219118118286,0.05245118588209152,0.3077380061149597,-0.30152952671051025,0.2842157185077667,-0.45896512269973755,-0.171513631939888,0.027429334819316864,0.030997250229120255,-0.03895438089966774,-0.12923341989517212,-0.47383496165275574,0.295460969209671,-0.4538801610469818,-0.42518681287765503,-0.6336485147476196,0.37934640049934387,-0.25163084268569946,-0.7391777038574219,0.8371579647064209,-0.647753894329071,0.3430218994617462,0.35450929403305054,0.4677295982837677,0.31853899359703064,-0.5876885056495667,0.457009881734848,-0.36270424723625183,0.3022991120815277
Instance-100-30-5-1,-0.012719769030809402,-0.7111624479293823,0.21078945696353912,-0.19516189396381378,0.0484582856297493,-0.09671181440353394,0.022833243012428284,0.42988213896751404,-0.0013552735326811671,0.03413577377796173,-0.0864480510354042,0.041497182101011276,0.2296241968870163,-0.4062216281890869,-0.6498821973800659,0.47870394587516785,-0.2379523664712906,-0.372598797082901,-0.5699094533920288,0.38781577348709106,-0.14139609038829803,-0.903163492679596,0.5381167531013489,-0.6002290844917297,0.4171706736087799,0.17417773604393005,0.11562854796648026,0.19765359163284302,-0.6038692593574524,0.30988335609436035,-0.49450933933258057,0.3417935073375702
Instance-100-30-5-2,0.003879037220031023,-0.4777158200740814,0.30245137214660645,-0.2543460428714752,0.030193950980901718,0.22055980563163757,-0.2673570513725281,0.364607572555542,-0.07435785979032516,0.09062271565198898,0.09998539090156555,0.06537999212741852,0.005905673839151859,-0.13243408501148224,-0.21557629108428955,0.22425131499767303,-0.3743048906326294,-0.3513038158416748,-0.6904858350753784,0.6490877270698547,-0.3106166124343872,-0.8111215233802795,0.30590304732322693,-0.7258417010307312,0.38081613183021545,-0.15504767000675201,0.3683564364910126,0.17566019296646118,-0.5801060795783997,0.38300272822380066,-0.5310288667678833,0.08814399689435959
Instance-100-30-50-0,-0.1910700649023056,-0.6826063990592957,0.515557050704956,-0.27644944190979004,0.11354899406433105,-0.020277051255106926,-0.18180404603481293,0.2597987949848175,-0.05310242623090744,-0.29601746797561646,0.04007486253976822,0.5150055289268494,0.07289356738328934,0.06729202717542648,-0.8932417035102844,0.3541403114795685,-0.358108788728714,-0.2138068526983261,-0.6090075969696045,0.3037542998790741,-0.20145012438297272,-0.619096577167511,0.44858503341674805,-0.682279646396637,0.0018647629767656326,0.46045541763305664,0.5080460906028748,0.18156388401985168,-0.47706422209739685,0.35066479444503784,-0.4445590674877167,0.2971464693546295
Instance-100-30-50-1,0.08620231598615646,-0.39485669136047363,0.6322730779647827,-0.374297171831131,-0.0034851483069360256,0.4667181372642517,0.06732320040464401,0.21291038393974304,-0.5606712102890015,0.11890541017055511,0.018528345972299576,-0.031444672495126724,0.3587579131126404,-0.14015533030033112,-0.448929101228714,0.018383337184786797,-0.38817209005355835,-0.28217437863349915,-0.7006838917732239,0.8109418749809265,-0.24699316918849945,-0.43245729804039,0.588919460773468,-0.8553875088691711,0.3572016954421997,0.23729436099529266,0.18071652948856354,0.21654294431209564,-0.45268017053604126,0.6459915637969971,-0.06041358411312103,0.09125946462154388
Instance-100-30-50-2,-0.2722732722759247,-0.3515268862247467,0.5985731482505798,-0.2592027485370636,0.13860607147216797,-0.1738343983888626,0.06033151224255562,0.490305095911026,-0.25548315048217773,-0.3658592700958252,0.19844764471054077,0.2587427496910095,0.29500529170036316,-0.32846102118492126,-0.24045248329639435,0.2976299524307251,-0.19176433980464935,-0.5285665392875671,-0.686717689037323,0.224699467420578,-0.2936384379863739,-0.7217795848846436,0.6434227228164673,-0.8240450620651245,0.28192269802093506,0.13277602195739746,0.3566303551197052,0.009721968322992325,-0.40714606642723083,0.30808791518211365,-0.644899845123291,0.29790475964546204
Instance-100-30-55-0,-0.21096839010715485,-0.2820580303668976,0.472520649433136,-0.22098858654499054,-0.17537102103233337,0.05652743577957153,-0.12890742719173431,0.17457391321659088,-0.1248110681772232,0.05290984734892845,0.006821667309850454,0.41400885581970215,0.14472143352031708,-0.11139455437660217,-0.36062073707580566,0.1303105652332306,-0.34542131423950195,-0.6395850777626038,-0.5013201832771301,0.6079087257385254,-0.2766421437263489,-0.6325634121894836,0.7615219950675964,-1.0424741506576538,0.5488530397415161,0.10070691257715225,-0.07560281455516815,0.13069380819797516,-0.47504332661628723,0.7157503366470337,-0.33401593565940857,0.38687774538993835
Instance-100-30-55-1,-0.05218714848160744,-0.6445237398147583,0.4594103991985321,-0.3002033531665802,0.020221181213855743,0.05274146795272827,-0.2709897458553314,0.3569094240665436,-0.016770999878644943,-0.2063019722700119,0.21278391778469086,0.3178523778915405,-0.02078806608915329,0.3685184419155121,-0.16060611605644226,0.4519859552383423,-0.3741139769554138,-0.40257492661476135,-0.5913295745849609,0.41595470905303955,-0.3272168040275574,-0.7287226915359497,0.5656903386116028,-0.6340956091880798,0.2331574261188507,0.3239421248435974,0.5221742987632751,0.09273052960634232,-0.2723779082298279,0.5709062814712524,-0.37433379888534546,0.3120958209037781
Instance-100-30-55-2,0.19741098582744598,-0.7085344195365906,0.28215843439102173,-0.049453020095825195,-0.09021300822496414,0.39188694953918457,-0.48336735367774963,0.11320260167121887,-0.1433444768190384,0.08478185534477234,-0.010937846265733242,-0.0008213464170694351,-0.22454026341438293,-0.3421650230884552,-0.38364195823669434,0.2907858192920685,-0.3958362340927124,-0.507409930229187,-0.37362250685691833,0.5575054883956909,-0.33750221133232117,-0.7970647215843201,0.47493186593055725,-0.6358769536018372,0.570087194442749,0.22191941738128662,0.46683236956596375,0.12652041018009186,-0.7921893000602722,0.5536951422691345,-0.3203103840351105,0.3662310540676117
Instance-100-30-60-0,0.18898454308509827,-0.42812517285346985,0.3230564296245575,0.02130916342139244,-0.046552833169698715,-0.208888441324234,-0.09331262856721878,0.21277984976768494,-0.05194511264562607,0.12101960927248001,0.02758457139134407,0.4541669189929962,0.11524748057126999,0.04717947915196419,-0.8082074522972107,0.33311355113983154,-0.3788180351257324,-0.41849249601364136,-0.6375042200088501,0.5244225859642029,-0.36201193928718567,-0.5714580416679382,0.16944441199302673,-0.8116830587387085,0.5124650597572327,-0.07046844065189362,0.32180747389793396,0.27836042642593384,-0.43211933970451355,0.42205458879470825,-0.35391682386398315,0.21592500805854797
Instance-100-30-60-1,-0.005444511771202087,-0.43354862928390503,0.515623152256012,-0.4207281470298767,-0.09367243945598602,-0.0573393851518631,-0.30136048793792725,0.20955197513103485,0.02684892900288105,0.2845410406589508,0.13944682478904724,0.5984019041061401,0.3235201835632324,-0.11205487698316574,-0.5840380787849426,0.31196072697639465,-0.46700191497802734,-0.3659088611602783,-0.5525639057159424,0.5018544793128967,-0.4439484179019928,-0.7200739979743958,0.45816242694854736,-0.8974485993385315,0.2934238016605377,0.03175223618745804,0.006927591282874346,0.010699163191020489,-0.3563680052757263,0.4243791997432709,-0.2644062042236328,-0.007588105276226997
