GridName,GridRows,GridColumns,NumOfAgents,NumOfObstacles,InstanceId,BranchingFactor,ObstacleDensity,AvgDistanceToGoal,MaxDistanceToGoal,MinDistanceToGoal,AvgStartDistances,AvgGoalDistances,PointsAtSPRatio,A*+OD+ID Success,A*+OD+ID Runtime,A*+OD+ID Solution Cost,A*+OD+ID Expanded,A*+OD+ID Generated,A*+OD+ID Max Group Size,A*+OD+ID Min Group Size,A*+OD+ID Max Group,A*+OD+ID Solution Depth,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Success,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Solution Cost,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Expanded (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Generated (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Closed List Hits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Partial Expansions (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Adoptions (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Pruning Successes (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Pruning Failures (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Nodes Expanded With Goal Cost (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Look Ahead Nodes Created (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Conflicts Bypassed With Adoption (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Cardinal Conflict Splits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Semi-Cardinal Conflict Splits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Non-Cardinal Conflict Splits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes MDDs Built (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Nodes Pushed Back (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Restarts (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Max Group Size (HL),EPEA*/SIC Expanded,EPEA*/SIC Generated,EPEA*/SIC Reopened,EPEA*/SIC BPMX boosts,EPEA*/SIC Closed List Hits,EPEA*/SIC Reopened With Old H,EPEA*/SIC H Updated From Other Area,EPEA*/SIC Max expansion delay,EPEA*/SIC Quick Insertions,EPEA*/SIC Quick Insertions Cancelled,EPEA*/SIC Expanded Full States,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Quick Insertions,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Quick Insertions Cancelled,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Max Group,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Solution Depth,Basic-CBS/(A*/SIC)+ID Success,Basic-CBS/(A*/SIC)+ID Runtime,Basic-CBS/(A*/SIC)+ID Solution Cost,Basic-CBS/(A*/SIC)+ID Expanded,Basic-CBS/(A*/SIC)+ID Generated,Basic-CBS/(A*/SIC)+ID Max Group Size,Basic-CBS/(A*/SIC)+ID Min Group Size,Basic-CBS/(A*/SIC)+ID Max Group,Basic-CBS/(A*/SIC)+ID Solution Depth,ICTS 3E +ID Success,ICTS 3E +ID Runtime,ICTS 3E +ID Solution Cost,ICTS 3E +ID Expanded,ICTS 3E +ID Generated,ICTS 3E +ID Max Group Size,ICTS 3E +ID Min Group Size,ICTS 3E +ID Max Group,ICTS 3E +ID Solution Depth,EPEA*+ID Success,EPEA*+ID Runtime,EPEA*+ID Solution Cost,EPEA*+ID Expanded,EPEA*+ID Generated,EPEA*+ID Max Group Size,EPEA*+ID Min Group Size,EPEA*+ID Max Group,EPEA*+ID Solution Depth
Unknown,70,70,55,0,0,2.78E+38,0,44.45454545,96,9,44.12208,44.31169,0.4091837,1,1264.6191,2445,2688,7717,1,1,1,0,1,290.6922,2445,13,22,0,5,0,0,0,13,0,0,0,5,8,0,0,0,1,2293,3270,8,0,1204,0,0,404,2134,466,2293,13,5,1,0,1,1200.95,2445,2688,7717,1,1,1,0,1,1194.8024,2445,2688,7717,1,1,1,0,1,1239.4736,2445,2688,7717,1,1,1,0
Unknown,70,70,55,0,1,2.78E+38,0,45.63636364,120,2,44.3974,46.37663,0.4032653,1,2526.2252,2510,2845,8197,1,1,1,0,1,296.6936,2510,15,25,0,6,0,0,0,15,0,0,0,6,9,0,0,0,1,1833,2996,2,0,539,0,0,214,1732,583,1833,14,6,1,0,1,2416.8447,2510,2845,8197,1,1,1,0,1,2311.2654,2510,2845,8197,1,1,1,0,1,2280.6224,2510,2845,8197,1,1,1,0
Unknown,70,70,55,0,2,2.78E+38,0,41.85454545,89,5,43.33377,41.6026,0.3663265,1,2879.8443,2302,2351,7021,1,1,1,0,1,383.4193,2302,18,29,0,8,0,0,0,18,0,0,0,8,10,0,0,0,1,1967,3415,31,0,516,0,0,118,1844,679,1967,17,8,1,0,1,2921.8791,2302,2351,7021,1,1,1,0,1,2734.738,2302,2351,7021,1,1,1,0,1,2754.5935,2302,2351,7021,1,1,1,0
Unknown,70,70,60,0,0,8.67E+41,0,45.75,107,1,43.29617,45.96667,0.4218367,1,3683.9332,2746,15751,48553,2,1,2,1,0,300009.4152,-2,132,179,8,15,0,0,0,131,0,0,0,15,55,0,0,0,2,1797415,1718991,39424,0,5133654,0,0,42189,1304626,189126,1599020,89,17,2,0,0,300012.8884,-2,3455,9526,2,1,2,0,1,2180.2682,2746,3458,9529,2,1,2,1,1,2510.8145,2746,9507,15596,2,1,2,1
Unknown,70,70,60,0,1,8.67E+41,0,44.65,94,5,45.7776,49.48306,0.3942857,1,953.5504,2679,2815,8323,1,1,1,0,1,470.136,2679,16,30,0,3,0,0,0,16,0,0,0,3,13,0,0,0,1,4765,6151,27,0,3174,0,0,630,4407,810,4765,15,8,1,0,1,1042.1851,2679,2815,8323,1,1,1,0,1,983.722,2679,2815,8323,1,1,1,0,1,964.1538,2679,2815,8323,1,1,1,0
Unknown,70,70,60,0,2,8.67E+41,0,45.05,102,5,44.44535,46.4,0.4279592,1,4091.6951,2705,3719,11343,2,1,2,2,1,7910.564,2705,114,146,16,2,0,0,0,6,0,0,0,6,43,0,0,0,2,53340,60613,460,0,89062,0,0,1179,40636,8148,50431,73,15,2,2,0,300012.0138,-2,7059,16725,2,1,2,1,1,3784.9096,2705,2971,8542,2,1,2,2,1,3747.879,2705,3315,8925,2,1,2,2
Unknown,70,70,65,0,0,2.71E+45,0,44.64615385,106,4,47.27086,46.58089,0.4504082,1,10967.1614,2906,40248,125229,2,1,2,4,0,300009.8995,-2,564,659,39,30,0,0,0,58,0,0,0,61,103,0,0,0,2,1765724,1689031,16405,0,4736713,0,0,96749,1275824,185797,1554625,374,39,2,3,0,300007.2735,-2,3966,10651,2,1,2,0,1,16285.7195,2906,3978,10663,2,1,2,4,1,4722.9607,2906,21515,28298,2,1,2,4
Unknown,70,70,65,0,1,2.71E+45,0,46.55384615,97,6,45.68112,47.23636,0.4677551,1,2575.9115,3026,3190,9347,1,1,1,0,1,259.192,3026,13,20,0,7,0,0,0,13,0,0,0,8,5,0,0,0,1,1824,2794,5,0,734,0,0,393,1678,510,1821,13,4,1,0,1,2640.3194,3026,3190,9347,1,1,1,0,1,2418.4909,3026,3190,9347,1,1,1,0,1,2441.9212,3026,3190,9347,1,1,1,0
Unknown,70,70,65,0,2,2.71E+45,0,46.26153846,98,7,47.07226,45.48625,0.4277551,1,9168.9854,3009,27931,88892,3,1,3,2,0,300009.7594,-2,88,125,9,1,0,0,0,87,0,0,0,8,39,0,0,0,3,845355,927886,24755,0,4594952,0,0,115055,558718,134221,752627,55,18,3,0,0,300006.2822,-2,4097,11054,2,1,2,0,1,7520.0447,3009,4107,11062,3,1,3,2,1,6672.5064,3009,15548,23014,3,1,3,2
Unknown,70,70,70,0,0,8.47E+48,0,43.92857143,89,4,45.12998,43.57787,0.4644898,1,4466.5133,3075,3513,10052,1,1,1,0,1,568.1599,3075,21,33,0,10,0,0,0,21,0,0,0,12,9,0,0,0,1,2223,3611,3,0,655,0,0,196,2089,628,2207,20,5,1,0,1,5227.5262,3075,3513,10052,1,1,1,0,1,5041.4149,3075,3513,10052,1,1,1,0,1,4548.6836,3075,3513,10052,1,1,1,0
Unknown,70,70,70,0,1,8.47E+48,0,44.47142857,113,0,44.63099,46.41167,0.4697959,1,62618.8955,3116,141242,514225,4,1,4,3,1,97095.3667,3116,463,581,19,21,0,0,0,8,0,0,0,55,92,0,0,0,3,543828,540433,3381,0,1319552,0,0,19778,394593,64539,485517,280,47,3,3,1,79017.6838,3116,8945,20806,6,1,6,3,1,5353.564,3116,3740,10408,3,1,3,3,1,27177.1561,3116,43085,46408,4,1,4,3
Unknown,70,70,70,0,2,8.47E+48,0,48.52857143,99,5,46.16217,45.55493,0.5016326,1,5473.5542,3399,9103,28337,2,1,2,2,0,300014.5286,-2,120,160,19,9,0,0,0,58,0,0,0,15,53,0,0,0,3,858627,875007,24304,0,4290245,0,0,270741,598464,131266,824089,85,12,3,1,0,300003.5076,-2,16066,35313,2,1,2,1,1,1491.18,3399,3857,10895,2,1,2,2,1,1470.3019,3399,6449,13523,2,1,2,2
Unknown,70,70,75,0,0,2.65E+52,0,46.6,103,1,45.13334,43.36,0.4793878,1,2268.7613,3495,8510,28470,2,1,2,0,1,131.7979,3495,24,37,0,12,0,0,0,24,0,0,0,13,11,0,0,0,1,3266,5135,40,0,1194,0,0,579,3114,854,3266,23,6,1,0,1,2474.5741,3495,4002,11345,3,1,3,0,1,2107.7217,3495,4002,11338,2,1,2,0,1,2118.5383,3495,6254,13708,2,1,2,0
Unknown,70,70,75,0,1,2.65E+52,0,43.86666667,116,6,45.01895,43.0779,0.4679592,1,2222.6304,3291,10682,32514,2,1,2,1,0,300003.8264,-2,539,644,9,35,0,0,0,538,0,0,0,48,101,0,0,0,2,1881700,2028278,27503,0,4921992,0,0,17658,1366970,166327,1702467,444,67,2,0,0,300021.2504,-2,4157,11388,2,1,2,0,1,8561.219,3291,4160,11391,2,1,2,1,1,6086.2715,3291,7376,14660,2,1,2,1
Unknown,70,70,75,0,2,2.65E+52,0,49.10666667,102,6,44.70807,49.59088,0.5291837,1,4428.6463,3683,3990,11909,2,1,2,0,1,552.5452,3683,23,39,0,8,0,0,0,23,0,0,0,9,14,0,0,0,1,4082,5885,20,0,1944,0,0,685,3817,893,4055,22,10,1,0,1,4675.6086,3683,3839,11268,4,1,4,0,1,4207.3704,3683,3836,11259,2,1,2,0,1,4256.0703,3683,3931,11358,2,1,2,0
Unknown,70,70,80,0,0,8.27E+55,0,46.4125,94,5,45.59229,47.84074,0.5089796,1,8013.6333,3715,8085,25026,2,1,2,2,0,300015.7065,-2,700,787,12,71,0,0,0,674,0,0,0,87,83,0,0,0,4,1438518,1666313,37923,0,4669400,0,0,132599,1087829,183210,1328169,624,55,4,1,0,300006.7267,-2,4487,12639,2,1,2,1,1,8076.9593,3715,4337,12332,2,1,2,2,1,7683.5749,3715,6203,14200,2,1,2,2
Unknown,70,70,80,0,1,8.27E+55,0,46.4,123,3,46.36296,48.7037,0.4971429,1,7816.4783,3713,5097,14746,2,1,2,1,0,300003.1661,-2,672,817,0,0,0,0,0,671,0,0,0,16,129,0,0,0,3,1243161,1666066,30703,0,4551777,0,0,7307,908441,151736,1196352,543,60,3,0,1,16292.7462,3713,5310,14199,2,1,2,1,1,7552.4061,3713,4543,12661,2,1,2,1,1,7541.4838,3713,4793,12912,2,1,2,1
Unknown,70,70,80,0,2,8.27E+55,0,41.5375,91,2,43.32376,44.06543,0.4738775,1,4226.0167,3323,3588,10438,1,1,1,0,1,490.3814,3323,20,36,0,5,0,0,0,20,0,0,0,7,13,0,0,0,1,2856,4339,13,0,1182,0,0,499,2648,749,2839,19,10,1,0,1,4242.8416,3323,3588,10438,1,1,1,0,1,3975.3803,3323,3588,10438,1,1,1,0,1,4009.4609,3323,3588,10438,1,1,1,0
Unknown,70,70,85,0,0,2.58E+59,0,45.90588235,111,5,43.79206,44.26484,0.5281633,1,10233.8227,3902,4349,12512,1,1,1,0,1,827.5787,3902,28,46,0,11,0,0,0,28,0,0,0,11,17,0,0,0,1,4972,7082,40,0,2658,0,0,567,4406,1071,4972,27,10,1,0,1,10028.126,3902,4349,12512,1,1,1,0,1,10000.7513,3902,4349,12512,1,1,1,0,1,10231.713,3902,4349,12512,1,1,1,0
Unknown,70,70,85,0,1,2.58E+59,0,50.47058824,118,0,47.32476,46.86074,0.5908163,1,9679.7845,4291,6670,20120,2,1,2,1,0,300006.1823,-2,443,530,9,30,0,0,0,442,0,0,0,30,96,0,0,0,2,1364820,1546833,20310,0,3636254,0,0,10444,1156032,152442,1333866,357,61,2,0,0,300003.7933,-2,4830,13834,2,1,2,0,1,2691.7938,4291,4833,13837,2,1,2,1,1,2685.4043,4291,5755,14761,2,1,2,1
Unknown,70,70,85,0,2,2.58E+59,0,43.37647059,112,1,43.38276,42.22161,0.5018367,1,2261.1759,3687,5095,14867,2,1,2,0,1,210.2494,3687,30,48,0,13,0,0,0,30,0,0,0,14,16,0,0,0,1,5691,7581,199,0,3493,0,0,1002,5031,957,5691,29,6,1,0,1,2348.1498,3687,4630,12878,3,1,3,0,1,2218.525,3687,4612,12838,2,1,2,0,1,2242.1863,3687,4835,13104,2,1,2,0
Unknown,70,70,5,245,0,3125,0.05,48.2,66,24,33.2,20.13333,0.04755102,1,3.901000008,241,241,633,1,1,1,0,1,1.066699997,241,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4.093200013,241,241,633,1,1,1,0,1,3.883499995,241,241,633,1,1,1,0,1,4.153000012,241,241,633,1,1,1,0
Unknown,70,70,5,245,1,3125,0.05,33.2,57,11,31.6,32.8,0.0344898,1,3.749600008,166,166,455,1,1,1,0,1,1.017100006,166,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.965999991,166,166,455,1,1,1,0,1,3.538100004,166,166,455,1,1,1,0,1,2.901199996,166,166,455,1,1,1,0
Unknown,70,70,5,245,2,3125,0.05,32.6,48,16,25.6,35.73333,0.03428571,1,2.641200006,163,163,458,1,1,1,0,1,0.969999999,163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3.0678,163,163,458,1,1,1,0,1,2.664700001,163,163,458,1,1,1,0,1,2.756699994,163,163,458,1,1,1,0
Unknown,70,70,10,245,0,9765625,0.05,47.1,71,22,43.61818,37.6,0.08959184,1,10.0255,471,479,1341,1,1,1,0,1,4.07630001,471,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,118,164,0,0,51,0,0,51,108,23,118,1,0,1,0,1,10.9649,471,479,1341,1,1,1,0,1,11.8616,471,479,1341,1,1,1,0,1,11.95730001,471,479,1341,1,1,1,0
Unknown,70,70,10,245,1,9765625,0.05,58.1,108,22,31.65454,48.69091,0.1167347,1,16.29719999,581,581,1615,1,1,1,0,1,1.370499998,581,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,16.7758,581,581,1615,1,1,1,0,1,16.91510001,581,581,1615,1,1,1,0,1,17.75989999,581,581,1615,1,1,1,0
Unknown,70,70,10,245,2,9765625,0.05,49.4,89,13,31.01818,41.23636,0.09285714,1,14.1717,494,495,1370,1,1,1,0,1,9.502900004,494,2,5,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,342,506,0,0,57,0,0,57,312,108,323,2,0,1,0,1,12.3768,494,495,1370,1,1,1,0,1,13.6938,494,495,1370,1,1,1,0,1,14.84379999,494,495,1370,1,1,1,0
Unknown,70,70,15,245,0,30517578125,0.05,53.93333333,112,6,40.56667,37.06667,0.154898,1,29.1812,809,809,2256,1,1,1,0,1,2.006500006,809,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,32.95930001,809,809,2256,1,1,1,0,1,35.2076,809,809,2256,1,1,1,0,1,32.33,809,809,2256,1,1,1,0
Unknown,70,70,15,245,1,30517578125,0.05,50.06666667,94,6,41.56667,41.21667,0.1387755,1,35.60049999,751,761,2103,1,1,1,0,1,14.78770001,751,2,3,0,2,0,0,0,2,0,0,0,2,0,0,0,0,1,851,953,2,0,648,0,0,658,790,82,851,2,0,1,0,1,25.3327,751,761,2103,1,1,1,0,1,33.2362,751,761,2103,1,1,1,0,1,23.76530001,751,761,2103,1,1,1,0
Unknown,70,70,15,245,2,30517578125,0.05,58.2,111,24,47.81667,47.1,0.1702041,1,33.93419999,873,873,2420,1,1,1,0,1,8.198200002,873,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,384,564,0,0,165,0,0,138,368,94,384,0,0,1,0,1,35.3461,873,873,2420,1,1,1,0,1,33.82439999,873,873,2420,1,1,1,0,1,41.01989999,873,873,2420,1,1,1,0
Unknown,70,70,20,245,0,9.53674E+13,0.05,51.8,108,16,44.54762,43.44286,0.1969388,1,47.6235,1036,1036,2868,1,1,1,0,1,9.576099992,1036,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,586,619,3,0,478,0,0,531,533,51,586,1,0,1,0,1,52.82799999,1036,1036,2868,1,1,1,0,1,50.43630001,1036,1036,2868,1,1,1,0,1,50.9813,1036,1036,2868,1,1,1,0
Unknown,70,70,20,245,1,9.53674E+13,0.05,47.95,92,9,36.22857,40.84286,0.1589796,1,43.375,959,979,2717,1,1,1,0,1,17.6189,959,5,10,0,1,0,0,0,5,0,0,0,1,4,0,0,0,1,676,1110,2,0,166,0,0,54,652,216,676,5,3,1,0,1,42.9781,959,979,2717,1,1,1,0,1,41.7703,959,979,2717,1,1,1,0,1,47.9735,959,979,2717,1,1,1,0
Unknown,70,70,20,245,2,9.53674E+13,0.05,42.75,98,4,44.84762,49.01429,0.1577551,1,145.1107,857,4121,9423,2,1,2,2,1,32.3849,857,6,7,0,6,0,0,0,2,0,0,0,6,0,0,0,0,1,1916,1872,1,0,1298,0,0,852,1521,190,1656,6,0,1,2,1,70.3528,857,922,2512,2,1,2,2,1,267.6328,857,927,2520,2,1,2,2,1,110.3232,857,3030,4088,2,1,2,2
Unknown,70,70,25,245,0,2.98E+17,0.05,45.12,85,15,43.67385,43.92616,0.2136735,1,84.6129,1128,1128,3152,1,1,1,0,1,7.937900007,1128,2,3,0,2,0,0,0,2,0,0,0,2,0,0,0,0,1,193,322,1,0,43,0,0,23,182,72,193,2,0,1,0,1,94.32250001,1128,1128,3152,1,1,1,0,1,87.1286,1128,1128,3152,1,1,1,0,1,91.5714,1128,1128,3152,1,1,1,0
Unknown,70,70,25,245,1,2.98E+17,0.05,44.88,94,16,41.69846,44.68308,0.195102,1,404.8507,1122,1122,3092,1,1,1,0,1,119.377,1122,5,7,0,4,0,0,0,5,0,0,0,4,1,0,0,0,1,2011,2278,2,0,1521,0,0,1727,1889,211,2011,4,0,1,0,1,346.9785,1122,1122,3092,1,1,1,0,1,349.1049,1122,1122,3092,1,1,1,0,1,351.9762,1122,1122,3092,1,1,1,0
Unknown,70,70,25,245,2,2.98E+17,0.05,47,87,5,40.00615,42.66462,0.215102,1,343.4983,1175,1241,3381,1,1,1,0,1,46.21780001,1175,2,5,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,279,461,0,0,64,0,0,66,253,128,279,1,0,1,0,1,344.7447,1175,1241,3381,1,1,1,0,1,384.695,1175,1241,3381,1,1,1,0,1,399.2513,1175,1241,3381,1,1,1,0
Unknown,70,70,30,245,0,9.31E+20,0.05,40.03333333,84,9,36.75269,41.26667,0.2040816,1,222.3074,1201,1227,3354,1,1,1,0,1,146.4132,1201,4,8,0,1,0,0,0,4,0,0,0,2,2,0,0,0,1,1864,2130,2,0,1227,0,0,1206,1692,231,1802,3,0,1,0,1,227.6029,1201,1227,3354,1,1,1,0,1,230.0073,1201,1227,3354,1,1,1,0,1,258.1416,1201,1227,3354,1,1,1,0
Unknown,70,70,30,245,1,9.31E+20,0.05,51.73333333,95,9,45.95269,40.49463,0.2495918,1,2557.3188,1553,12512,38441,2,1,2,1,1,15403.7345,1553,31,37,11,0,0,0,0,1,0,0,0,1,15,0,0,0,2,115584,106180,854,0,281655,0,0,26541,80677,16143,99542,22,2,2,1,0,300010.6981,-2,1979,5117,2,1,2,0,1,857.8524,1553,1982,5120,2,1,2,1,1,1046.7214,1553,7158,10319,2,1,2,1
Unknown,70,70,30,245,2,9.31E+20,0.05,47.8,127,12,45.67527,47.60645,0.2353061,1,359.4242,1434,1457,4026,1,1,1,0,1,60.3846,1434,4,6,0,3,0,0,0,4,0,0,0,3,1,0,0,0,1,377,660,0,0,68,0,0,46,369,175,377,4,1,1,0,1,367.8259,1434,1457,4026,1,1,1,0,1,376.7002,1434,1457,4026,1,1,1,0,1,377.1992,1434,1457,4026,1,1,1,0
Unknown,70,70,35,245,0,2.91E+24,0.05,51.34285714,97,1,40.54921,43.56825,0.2736735,1,526.3666,1797,1848,5114,1,1,1,0,1,167.1793,1797,9,17,0,2,0,0,0,9,0,0,0,2,7,0,0,0,1,1364,2219,6,0,365,0,0,133,1291,437,1364,8,5,1,0,1,534.3115,1797,1848,5114,1,1,1,0,1,521.5759,1797,1848,5114,1,1,1,0,1,521.6433,1797,1848,5114,1,1,1,0
Unknown,70,70,35,245,1,2.91E+24,0.05,51.57142857,115,2,40.77143,46.06032,0.3022449,1,691.2987,1805,1879,5113,1,1,1,0,1,306.0112,1805,10,17,0,4,0,0,0,10,0,0,0,4,6,0,0,0,1,3560,4196,22,0,2502,0,0,1387,3174,451,3560,10,3,1,0,1,698.6461,1805,1879,5113,1,1,1,0,1,689.5007,1805,1879,5113,1,1,1,0,1,828.1446,1805,1879,5113,1,1,1,0
Unknown,70,70,35,245,2,2.91E+24,0.05,60.02857143,114,8,47.09524,47.8,0.3412245,1,852.1582,2101,2846,7182,1,1,1,0,1,179.7786,2101,5,10,0,1,0,0,0,5,0,0,0,4,1,0,0,0,1,1987,2196,8,0,1205,0,0,671,1730,237,1883,4,0,1,0,1,898.8852,2101,2846,7182,1,1,1,0,1,896.5048,2101,2846,7182,1,1,1,0,1,846.7672,2101,2846,7182,1,1,1,0
Unknown,70,70,40,245,0,9.09E+27,0.05,42.825,108,1,44.62805,44.96098,0.2712245,1,1885.9751,1713,1775,4889,1,1,1,0,1,191.6284,1713,9,12,0,7,0,0,0,9,0,0,0,7,2,0,0,0,1,2329,2873,2,0,1419,0,0,1003,2134,417,2329,9,3,1,0,1,1723.9314,1713,1775,4889,1,1,1,0,1,1758.8488,1713,1775,4889,1,1,1,0,1,1731.8457,1713,1775,4889,1,1,1,0
Unknown,70,70,40,245,1,9.09E+27,0.05,50.875,103,3,42.21463,48.33049,0.3179592,1,1722.9421,2036,2975,8180,2,1,2,1,1,735.0654,2036,25,47,0,2,0,0,0,6,0,0,4,11,8,0,0,0,2,8174,8858,41,0,5152,0,0,1464,6515,1133,7333,17,2,2,1,1,1939.3074,2036,2178,5878,4,1,4,1,1,1382.0358,2036,2165,5847,2,1,2,1,1,1427.9675,2036,2654,6257,2,1,2,1
Unknown,70,70,40,245,2,9.09E+27,0.05,47.9,123,4,44.71585,43.59878,0.2767347,1,920.9657,1916,1925,5347,1,1,1,0,1,145.7244,1916,7,14,0,1,0,0,0,7,0,0,0,2,5,0,0,0,1,1276,2036,1,0,320,0,0,118,1217,465,1276,7,3,1,0,1,993.8423,1916,1925,5347,1,1,1,0,1,905.7438,1916,1925,5347,1,1,1,0,1,958.3017,1916,1925,5347,1,1,1,0
Unknown,70,70,45,245,0,2.84E+31,0.05,43.04444444,92,4,42.91208,44.48502,0.3071429,1,883.6547,1938,3102,7941,2,1,2,1,1,217.5534,1938,14,22,0,7,0,0,0,7,0,0,2,10,2,0,0,0,1,1785,2331,2,0,506,0,0,285,1615,333,1725,12,2,1,1,1,820.0538,1938,2927,7191,2,1,2,1,1,755.9168,1938,2928,7189,2,1,2,1,1,757.4188,1938,3016,7279,2,1,2,1
Unknown,70,70,45,245,1,2.84E+31,0.05,45.46666667,86,11,45.23092,44.62415,0.297551,1,1247.4756,2046,2287,6107,1,1,1,0,1,735.8762,2046,26,49,0,3,0,0,0,26,0,0,3,11,11,0,0,0,2,7177,8359,54,0,4015,0,0,759,6465,924,7150,23,9,2,0,1,1188.325,2046,2287,6107,1,1,1,0,1,1305.1582,2046,2287,6107,1,1,1,0,1,1393.8795,2046,2287,6107,1,1,1,0
Unknown,70,70,45,245,2,2.84E+31,0.05,47.86666667,114,6,44.3227,44.21643,0.3153061,1,2095.1835,2155,4601,14045,2,1,2,1,1,3363.2456,2155,43,50,9,14,0,0,0,6,0,0,0,15,14,0,0,0,2,26075,28347,241,0,44625,0,0,4039,17873,3494,23262,30,2,2,1,0,300003.3922,-2,2229,6114,2,1,2,0,1,2363.6021,2155,2232,6117,2,1,2,1,1,1863.4834,2155,3373,7286,2,1,2,1
Unknown,70,70,50,245,0,8.88E+34,0.05,44.4,116,2,44.45568,43.2902,0.3387755,1,2305.3603,2221,6053,20124,3,1,3,1,1,11538.0299,2221,66,87,9,13,0,0,0,5,0,0,0,16,26,0,0,0,2,88101,87500,498,0,192057,0,0,5572,63511,14116,80414,50,5,2,1,0,300009.2761,-2,2362,6514,2,1,2,0,1,2024.7015,2221,2369,6519,3,1,3,1,1,1807.3401,2221,4132,8408,3,1,3,1
Unknown,70,70,50,245,1,8.88E+34,0.05,50.4,104,8,46.45098,45.56627,0.3687755,1,1591.0998,2520,2644,7221,1,1,1,0,1,216.3707,2520,11,18,0,5,0,0,0,11,0,0,0,5,6,0,0,0,1,1781,2761,6,0,617,0,0,443,1693,544,1781,10,3,1,0,1,1470.1687,2520,2644,7221,1,1,1,0,1,1482.4913,2520,2644,7221,1,1,1,0,1,1503.8149,2520,2644,7221,1,1,1,0
Unknown,70,70,50,245,2,8.88E+34,0.05,45.08,110,5,47.1898,45.52863,0.3283674,1,1545.0784,2255,3698,10695,2,1,2,1,1,8405.4469,2255,90,122,7,11,0,0,0,5,0,0,0,13,36,0,0,0,2,65513,65697,3347,0,133154,0,0,1734,37712,11668,56579,69,9,2,1,1,4520.8145,2255,2740,7207,2,1,2,1,1,1227.411,2255,2583,6889,2,1,2,1,1,1267.4744,2255,3141,7462,2,1,2,1
Unknown,70,70,55,245,0,2.78E+38,0.05,55.05454545,99,14,46.64416,45.53117,0.4214286,1,5543.3659,3029,17581,53190,2,1,2,1,0,300009.5999,-2,139,195,8,4,0,0,0,138,0,0,0,4,64,0,0,0,2,1908971,1790083,13466,0,4886931,0,0,41182,1288414,308370,1672549,94,29,2,0,0,300010.4113,-2,3836,9870,2,1,2,0,1,3614.4833,3029,3839,9873,2,1,2,1,1,3803.1064,3029,10567,16639,2,1,2,1
